Frequency,PLV
6,0.36747737608721415
7,0.3789068732755264
8,0.39792180152819856
9,0.41631074202013635
10,0.4229479284415886
11,0.4080634528710098
12,0.36835989690412557
13,0.3096933766430936
14,0.2445348800598355
15,0.1853814028282038
16,0.13977713924883395
17,0.11035817980741067
18,0.09666578377787158
19,0.09497731075157148
20,0.09811192237096783
21,0.09850777733544758
22,0.09264024535192344
23,0.08214153959717956
24,0.07094878095622033
25,0.06194539763791856
26,0.05583105855311716
27,0.052001049042008494
28,0.049743941653967484
29,0.04868431712672139
