Frequency,PLV
6,0.3304258646600468
7,0.34352160743411964
8,0.36660369894924716
9,0.3947363457108666
10,0.42268734926587515
11,0.4461098356772115
12,0.4625822104090246
13,0.4723448762926344
14,0.4779163984248262
15,0.48244017734274425
16,0.4879132249825331
17,0.4944181148849044
18,0.5001834219872144
19,0.5017705666517385
20,0.4945892003774704
21,0.47452708613982997
22,0.4404488056217909
23,0.3958301517646587
24,0.3478166799206494
25,0.30391408479174675
26,0.26870491608569114
27,0.24312322110800677
28,0.22635019522760585
29,0.21789469214978893
