t,raw
0.0,0.30107382
1.0,0.29382813
2.0,0.25567058
3.0,0.00423886
4.0,-0.18583202
5.0,-0.13172947
6.0,-0.37169972
7.0,-0.57316583
8.0,-0.49752492
9.0,-0.34243926
10.0,-0.5441146
11.0,-0.21000774
12.0,-0.4141672
13.0,-0.4598329
14.0,-0.2881444
15.0,-0.09435955
16.0,-0.44727567
17.0,-0.15924765
18.0,-0.38441452
19.0,0.017429192
20.0,-0.24841845
21.0,-0.5664186
22.0,-0.4333226
23.0,-0.27768055
24.0,-0.29111934
25.0,-0.350429
26.0,-0.30690646
27.0,-0.76405555
28.0,-1.0739499
29.0,-1.3578053
30.0,-1.4446421
31.0,-1.6384151
32.0,-1.6527907
33.0,-1.4818435
34.0,-1.2959971
35.0,-1.4597088
36.0,-1.3435721
37.0,-0.92076707
38.0,-0.43218195
39.0,-0.45106238
40.0,-0.45289758
41.0,-0.42303815
42.0,-0.16194731
43.0,-0.426465
44.0,-0.268695
45.0,-0.0725883
46.0,-0.079509676
47.0,-0.059230775
48.0,0.06441515
49.0,-0.11647902
50.0,-0.353265
51.0,-0.45181715
52.0,-0.6890724
53.0,-0.6046296
54.0,-0.5558139
55.0,-0.3353609
56.0,-0.2595212
57.0,-0.26637867
58.0,0.020210106
59.0,-0.30289516
60.0,-0.37181064
61.0,-0.044622723
62.0,-0.3928683
63.0,-0.28250474
64.0,-0.22696066
65.0,-0.116785474
66.0,-0.11459602
67.0,-0.41450152
68.0,-0.3079488
69.0,-0.19457884
70.0,-0.20540729
71.0,-0.32332832
72.0,0.11106027
73.0,0.50928366
74.0,0.5275568
75.0,0.40110624
76.0,0.15878914
77.0,0.33757904
78.0,0.21799305
79.0,0.27392063
80.0,0.31059152
81.0,0.31521964
82.0,0.3570189
83.0,0.65161186
84.0,0.7623714
85.0,0.7473048
86.0,1.0696372
87.0,1.1413153
88.0,0.9879928
89.0,0.8152862
90.0,0.3230242
91.0,0.2639055
92.0,0.38208792
93.0,0.5608568
