Frequency,PLV
6,0.3550048172856359
7,0.35928741626264926
8,0.36572597467976264
9,0.3706842112347527
10,0.3700700888962575
11,0.36050125741757943
12,0.3402367484022629
13,0.30965373768553067
14,0.2711977860915767
15,0.22882483148382274
16,0.187048965282522
17,0.14987029932949447
18,0.1199690817308306
19,0.09844403636595543
20,0.08505385003800851
21,0.07863548856805386
22,0.077388030709935
23,0.0790195513389652
24,0.08102757454432709
25,0.08130056273041268
26,0.07885280917707706
27,0.07422923746222256
28,0.06922952059113828
29,0.06601119690655421
