t,raw
0.0,0.2992136
1.0,0.21649918
2.0,0.12910564
3.0,0.043869
4.0,-0.25336838
5.0,0.19883105
6.0,0.1540721
7.0,0.05138205
8.0,0.30847743
9.0,0.64227164
10.0,0.44420952
11.0,0.29219607
12.0,0.49712855
13.0,0.67230666
14.0,1.0226868
15.0,1.3610487
16.0,1.6322027
17.0,1.489989
18.0,1.3558061
19.0,1.0249118
20.0,1.159661
21.0,1.6057712
22.0,1.4805084
23.0,1.8379352
24.0,1.6759783
25.0,1.6690383
26.0,1.7935247
27.0,1.761427
28.0,1.8416628
29.0,2.1155374
30.0,2.3022144
31.0,2.3082633
32.0,2.391941
33.0,2.368934
34.0,2.5130274
35.0,2.9276016
36.0,3.025052
37.0,3.3570302
38.0,3.6506255
39.0,3.7971504
40.0,4.2255816
41.0,4.4380794
42.0,4.2962265
43.0,4.008217
44.0,3.8048892
45.0,3.0719583
46.0,2.0923395
47.0,-0.1283109
48.0,-2.3233035
49.0,-3.9748056
50.0,-4.804808
51.0,-4.804134
52.0,-4.5580597
53.0,-4.0869174
54.0,-3.8769085
55.0,-3.216721
56.0,-2.8425047
57.0,-2.5476077
58.0,-2.1357636
59.0,-1.7393732
60.0,-1.1832978
61.0,-1.1840975
62.0,-1.145522
63.0,-0.95325595
64.0,-1.0193932
65.0,-0.8386427
66.0,-0.6955409
67.0,-0.73659897
68.0,-0.628035
69.0,-0.6259364
70.0,-0.49848887
71.0,-0.68354905
72.0,-0.24676335
73.0,-0.14603887
74.0,-0.17990595
75.0,-0.047809582
76.0,0.16766156
77.0,0.31631932
78.0,0.40374774
79.0,0.20684573
80.0,0.275972
81.0,0.26431954
82.0,0.6586621
83.0,0.5351103
84.0,0.36424527
85.0,0.09805521
86.0,0.42304108
87.0,0.32892683
88.0,0.20913792
89.0,0.350757
90.0,0.37708575
91.0,0.6190636
92.0,0.8345327
93.0,1.04556
94.0,1.030036
95.0,1.0481393
96.0,1.1372266
97.0,1.0114496
98.0,0.92856663
99.0,0.90734357
100.0,1.1086054
101.0,1.177484
102.0,1.3258837
103.0,1.0356933
104.0,0.5740981
105.0,0.49063277
106.0,0.6507564
107.0,0.25997376
108.0,0.01924382
109.0,0.01463794
110.0,0.06546996
111.0,0.58274543
112.0,0.6824417
113.0,0.7682966
114.0,0.7687849
115.0,0.69009364
116.0,0.5941032
117.0,0.511231
118.0,0.63834804
119.0,0.5901493
120.0,0.20984758
121.0,0.16104312
122.0,0.08309418
123.0,0.094752274
124.0,0.14642152
125.0,0.16472754
126.0,-0.06598632
127.0,-0.16062188
128.0,0.16621032
129.0,0.18487135
130.0,0.28452063
131.0,0.22749946
132.0,0.41160148
133.0,0.25207078
134.0,0.2007774
135.0,-0.008148678
136.0,0.04062455
137.0,-0.03926449
138.0,-0.10312825
139.0,-0.067504875
140.0,-0.016192777
141.0,0.08643862
142.0,0.41807038
143.0,0.15735947
144.0,0.42094046
145.0,0.51312935
146.0,0.72211343
147.0,0.34837535
148.0,0.37701035
149.0,0.054552205
150.0,0.15539782
151.0,-0.12953012
152.0,-0.25096685
153.0,-0.07764287
154.0,0.015590933
155.0,-0.12633237
156.0,-0.043261196
157.0,-0.097970836
158.0,-0.22161926
159.0,-0.17279153
160.0,0.012713878
161.0,-0.11818462
162.0,-0.06918031
163.0,-0.26423284
164.0,-0.37793243
165.0,-0.2880867
166.0,-0.38027662
167.0,-0.318632
168.0,-0.24635507
169.0,-0.42090267
170.0,-0.3516892
171.0,-0.54686034
172.0,-0.59115344
173.0,-0.49865532
174.0,-0.34487894
175.0,-0.27505615
176.0,-0.4537419
177.0,-0.49187502
178.0,-0.298478
179.0,-0.27554756
180.0,0.008314505
181.0,-0.05719524
182.0,-0.10780187
183.0,-0.052910637
184.0,0.017359052
185.0,-0.25861955
186.0,-0.63163644
187.0,-0.34774005
188.0,-0.008593718
189.0,0.36230263
190.0,0.099837296
191.0,0.19552034
192.0,-0.04752421
193.0,-0.18383425
194.0,-0.5260854
195.0,-0.5391401
196.0,-0.6417207
197.0,-0.28380027
198.0,0.047777403
199.0,-0.1330153
200.0,-0.26909214
201.0,0.155759
202.0,0.09997515
203.0,-0.06684939
204.0,0.18016101
205.0,0.27668747
206.0,-0.038040753
207.0,-0.024440859
208.0,0.12165486
209.0,0.22393066
210.0,0.39085948
211.0,0.4633832
212.0,0.3258705
213.0,0.096827984
214.0,0.076939516
215.0,-0.05589079
216.0,-0.22163491
217.0,-0.22638506
218.0,-0.04995755
219.0,-0.12464977
220.0,-0.27656654
221.0,-0.36642894
222.0,-0.5125427
223.0,-0.2812957
224.0,-0.46191552
225.0,-0.47445524
226.0,-0.39259622
227.0,-0.30964965
228.0,-0.27985126
229.0,-0.51679236
230.0,-0.42872086
231.0,-0.104236655
232.0,-0.14882348
233.0,0.096121125
234.0,-0.21678954
235.0,-0.38123956
236.0,-0.2830749
237.0,-0.47821367
238.0,-0.621167
239.0,-0.51861036
240.0,-0.45858696
241.0,-0.8593248
242.0,-0.79441833
243.0,-0.6966788
244.0,-0.79141814
245.0,-1.0583886
246.0,-1.2082518
247.0,-1.0432478
248.0,-1.0010946
249.0,-0.8700185
250.0,-1.0042957
251.0,-0.79923886
252.0,-0.9371111
253.0,-1.148888
254.0,-1.1174773
255.0,-1.0899044
256.0,-0.87176585
257.0,-0.607425
258.0,-0.38722005
259.0,-0.24693272
260.0,0.0011388675
261.0,0.29277098
262.0,0.28944167
263.0,0.38789663
264.0,0.3822566
265.0,0.45179623
266.0,0.42485246
267.0,0.36828557
268.0,0.34684128
269.0,0.070249304
270.0,0.18341812
271.0,0.3042866
272.0,0.45070824
273.0,0.48606768
274.0,0.5926775
275.0,0.7762539
276.0,0.578845
277.0,0.55075383
278.0,0.3327118
279.0,0.48199272
280.0,0.39303643
281.0,0.29011154
282.0,0.0933321
283.0,0.12520096
284.0,0.2799179
285.0,0.05593886
286.0,-0.107298136
287.0,-0.23882493
288.0,-0.016342685
289.0,-0.21308975
290.0,-0.11194239
291.0,-0.16551726
292.0,0.11035843
293.0,0.1322319
294.0,0.4337198
295.0,0.5143646
296.0,0.46252868
297.0,0.54264003
298.0,0.57196516
299.0,0.702763
300.0,0.7582308
301.0,0.7397983
302.0,0.77682847
303.0,0.57252496
304.0,0.66948014
305.0,0.42195353
306.0,0.41108993
307.0,0.09119834
308.0,-0.07682488
309.0,-0.12316086
310.0,-0.5636829
311.0,-0.592038
312.0,-0.3447915
313.0,-0.39559335
314.0,-0.31049293
315.0,-0.18247136
316.0,-0.20253296
317.0,-0.3013717
318.0,-0.32338184
319.0,-0.44338772
320.0,-0.5980998
321.0,-0.86794525
322.0,-0.58261305
323.0,-0.45543683
324.0,-0.6537395
325.0,-0.9493218
326.0,-1.1781778
327.0,-1.3516974
328.0,-1.1319883
329.0,-1.0165619
330.0,-1.1982839
331.0,-0.9965527
332.0,-0.6869941
333.0,-0.32376006
334.0,-0.42227912
335.0,-0.5830236
336.0,-0.6736842
337.0,-0.5792054
338.0,-0.8891929
339.0,-0.80520755
340.0,-0.8424478
341.0,-0.62273234
342.0,-0.53395593
343.0,-0.7130345
344.0,-0.7394624
345.0,-0.778203
346.0,-0.81817913
