Frequency,PLV
6,0.3376190588157331
7,0.3464121582086674
8,0.3601494211046497
9,0.37338016994295603
10,0.3810403633234302
11,0.37844036293069333
12,0.3605806994066421
13,0.3235964006532246
14,0.26871747711215266
15,0.20494397315814125
16,0.14606671090268405
17,0.10311005715542311
18,0.07875158996981456
19,0.06834649818371506
20,0.06530878328833507
21,0.06540946716521748
22,0.06732199879989481
23,0.07072897191254876
24,0.0747098940165358
25,0.07780080043576901
26,0.0789769371486703
27,0.07821820393292361
28,0.07641586818987212
29,0.07495970956492709
