Frequency,PLV
6,0.18362910830161194
7,0.19847997322431746
8,0.2238210763681275
9,0.2538146796639319
10,0.2840185990504125
11,0.31113788766243966
12,0.3306614028043714
13,0.33737326801728657
14,0.33039885466525715
15,0.31682282437011455
16,0.3077719182904033
17,0.3100079434486253
18,0.32192584596127866
19,0.3371770229943735
20,0.3502067680774859
21,0.35779313231206006
22,0.3576380822004532
23,0.34818593186588503
24,0.3301010077429248
25,0.3067412492829505
26,0.2827322236507646
27,0.2621622163806135
28,0.24763295474763708
29,0.2402526250957837
