Frequency,PLV
6,0.3063712904804886
7,0.3162580838974264
8,0.3318173569180487
9,0.3463257749394542
10,0.3530234804816513
11,0.3471960179515392
12,0.32724727079062355
13,0.2948092958201589
14,0.25413985973935405
15,0.21092274521879867
16,0.1706597955477463
17,0.13721818153097085
18,0.11219850705187998
19,0.09526431624290042
20,0.08492453303691973
21,0.07919375858232093
22,0.07600391354512374
23,0.07354058750208269
24,0.07055088523331783
25,0.06649337387677738
26,0.06149217571007899
27,0.0562108514095763
28,0.05169203015007292
29,0.0490587336374354
