Frequency,PLV
6,0.3291315230681078
7,0.33957586945608015
8,0.3562933606978051
9,0.37341226816628503
10,0.3852542746934712
11,0.3862616470739572
12,0.37128320564083245
13,0.33838505335599534
14,0.29208987911067363
15,0.24263610555648252
16,0.20041285854844387
17,0.17023260166019483
18,0.15053384026358213
19,0.13719083369614615
20,0.12713839975265978
21,0.11875995384214608
22,0.11065625470635171
23,0.10153716132055678
24,0.09126124043750324
25,0.08129364312886608
26,0.07382673996421865
27,0.07020920286303008
28,0.06985340008548195
29,0.0706257300957592
