Frequency,PSD
6.0,0.40840652221884144
6.08,0.408992158237675
6.16,0.4101575654204588
6.24,0.4118911871841807
6.32,0.414176115238766
6.4,0.4169905843676488
6.48,0.4203086045612001
6.5600000000000005,0.4241007086994492
6.640000000000001,0.4283347906269782
6.72,0.432977006233721
6.8,0.43799270904289966
6.88,0.44334739172396154
6.96,0.44900760574483267
7.04,0.45494183286831424
7.12,0.4611212841886822
7.2,0.4675206047245791
7.28,0.4741184641069792
7.36,0.48089801656259257
7.44,0.48784721619726107
7.5200000000000005,0.4949589765946606
7.6000000000000005,0.5022311670674584
7.68,0.5096664416463528
7.76,0.5172719011577385
7.84,0.5250585935528513
7.92,0.5330408629487642
8.0,0.5412355634534123
8.08,0.5496611594898566
8.16,0.5583367396311281
8.24,0.5672809754685613
8.32,0.5765110603174957
8.4,0.5860416642204324
8.48,0.595883941458226
8.56,0.6060446245094173
8.64,0.6165252341917908
8.72,0.6273214298745178
8.8,0.6384225166508875
8.88,0.6498111188404301
8.96,0.6614630218449451
9.040000000000001,0.6733471778964901
9.120000000000001,0.6854258661764048
9.200000000000001,0.6976549945284574
9.28,0.7099845286574105
9.36,0.7223590351370174
9.44,0.7347183263209514
9.52,0.7469981977146531
9.6,0.7591312507585323
9.68,0.7710477955152857
9.76,0.7826768277799295
9.84,0.7939470732011278
9.92,0.8047880869930606
10.0,0.8151313919692295
10.08,0.8249116305459575
10.16,0.8340676989519877
10.24,0.8425438252490705
10.32,0.8502905480797379
10.4,0.8572655513674228
10.48,0.8634343122855974
10.56,0.8687705260651789
10.64,0.8732562815046456
10.72,0.8768819747411307
10.8,0.8796459648047992
10.88,0.8815539912100465
10.96,0.882618389625561
11.040000000000001,0.882857154799952
11.120000000000001,0.882292908906685
11.200000000000001,0.8809518372364206
11.28,0.8788626512074029
11.36,0.8760556311504211
11.44,0.872561789088975
11.52,0.8684121761997186
11.6,0.8636373426496926
11.68,0.8582669411125622
11.76,0.8523294514564177
11.84,0.8458519945468399
11.92,0.8388601989601061
12.0,0.8313780860974189
12.08,0.8234279464128929
12.16,0.8150301911623765
12.24,0.8062031785858624
12.32,0.7969630286919214
12.4,0.787323454619788
12.48,0.7772956488608549
12.56,0.7668882677870617
12.64,0.7561075569480264
12.72,0.7449576522156314
12.8,0.7334410786319828
12.88,0.7215594510545584
12.96,0.7093143602799286
13.040000000000001,0.6967084075171475
13.120000000000001,0.6837463312225025
13.200000000000001,0.6704361555685534
13.280000000000001,0.6567902809435265
13.36,0.6428264349807565
13.44,0.6285684080798926
13.52,0.6140465098092307
13.6,0.5992977008651137
13.68,0.5843653777234314
13.76,0.5692988116753074
13.84,0.5541522683568227
13.92,0.5389838559931667
14.0,0.5238541684960092
14.08,0.5088248018505508
14.16,0.49395682805135077
14.24,0.47930930996741594
14.32,0.4649379333281079
14.4,0.4508938194598073
14.48,0.43722256583512165
14.56,0.423963542564787
14.64,0.4111494534195934
14.72,0.3988061515101531
14.8,0.38695268386216686
14.88,0.3756015269598222
14.96,0.3647589676324481
15.040000000000001,0.35442558071812674
15.120000000000001,0.34459675659154315
15.200000000000001,0.3352632373257124
15.280000000000001,0.326411629075931
15.36,0.31802486911407424
15.44,0.3100826375812663
15.52,0.30256171525957976
15.6,0.29543629840493024
15.68,0.28867828906508175
15.76,0.28225758374077337
15.84,0.27614238446291495
15.92,0.27029955440362624
16.0,0.2646950353579624
16.080000000000002,0.2592943374159415
16.16,0.25406310265676485
16.240000000000002,0.24896773560153146
16.32,0.2439760843342786
16.4,0.2390581484577009
16.48,0.23418678407339782
16.56,0.22933837227083548
16.64,0.22449341646629442
16.72,0.21963703542149993
16.8,0.2147593227442594
16.88,0.2098555497922733
16.96,0.20492619667595163
17.04,0.19997680489166536
17.12,0.19501765436682653
17.2,0.19006327671742707
17.28,0.18513182471246895
17.36,0.18024432480541583
17.44,0.17542384475042183
17.52,0.170694611532425
17.6,0.16608111601459613
17.68,0.16160723989513215
17.76,0.15729543794398776
17.84,0.15316600433555327
17.92,0.14923644655322893
18.0,0.14552098420419607
18.080000000000002,0.14203018354530525
18.16,0.13877073196565679
18.240000000000002,0.1357453504427182
18.32,0.13295283637912486
18.400000000000002,0.13038822446786508
18.48,0.12804304949028386
18.56,0.12590569232476703
18.64,0.12396178897170762
18.72,0.12219468206087378
18.8,0.12058589502479994
18.88,0.11911561077139941
18.96,0.1177631391028863
19.04,0.11650736010326662
19.12,0.1153271340245052
19.2,0.11420167159991221
19.28,0.11311086196138406
19.36,0.11203555821129342
19.44,0.11095782301082151
19.52,0.10986113815508874
19.6,0.10873058293496676
19.68,0.10755298612972669
19.76,0.10631705579929492
19.84,0.10501348978165902
19.92,0.10363506813549807
20.0,0.10217672692150559
20.080000000000002,0.1006356109227647
20.16,0.0990111013893377
20.240000000000002,0.09730481384706417
20.32,0.09552056057642656
20.400000000000002,0.09366427262150868
20.48,0.09174387713911034
20.56,0.08976912748352238
20.64,0.08775138552305808
20.72,0.08570335813391657
20.8,0.08363879242035555
20.88,0.08157213676237571
20.96,0.07951817709592933
21.04,0.0774916597121695
21.12,0.07550691318271446
21.2,0.07357748268142698
21.28,0.07171578993016922
21.36,0.06993283124284601
21.44,0.06823792471821545
21.52,0.06663851561487406
21.6,0.06514004644072986
21.68,0.06374589543856354
21.76,0.06245738410141251
21.84,0.06127385126998738
21.92,0.06019278841592243
22.0,0.05921002806148169
22.080000000000002,0.05831997507705844
22.16,0.05751586895863096
22.240000000000002,0.0567900642131207
22.32,0.056134315725826764
22.400000000000002,0.055540056460746764
