t,raw
0.0,0.3107775
1.0,0.500427
2.0,0.66048574
3.0,0.9478774
4.0,1.147964
5.0,1.0903091
6.0,1.1583343
7.0,1.3687907
8.0,1.3180392
9.0,1.4281908
10.0,1.3425426
11.0,1.484571
12.0,1.5570974
13.0,2.0319755
14.0,1.9067442
15.0,1.81653
16.0,1.7583226
17.0,1.8477297
18.0,1.9832324
19.0,2.0343933
20.0,2.280059
21.0,2.0933392
22.0,2.3748546
23.0,2.5159929
24.0,2.723542
25.0,2.6121495
26.0,2.7140806
27.0,3.0038311
28.0,3.4008877
29.0,3.543626
30.0,3.5486238
31.0,3.5948567
32.0,3.7115798
33.0,3.6849415
34.0,3.7894373
35.0,3.9772868
36.0,3.793367
37.0,3.9382253
38.0,3.6202111
39.0,2.6904595
40.0,0.9598839
41.0,-1.4956357
42.0,-3.7899916
43.0,-5.3416142
44.0,-5.2837853
45.0,-4.6218715
46.0,-4.305377
47.0,-4.113378
48.0,-3.4542215
49.0,-3.040663
50.0,-2.6461074
51.0,-2.3955824
52.0,-2.3359861
53.0,-2.4210558
54.0,-1.9417334
55.0,-1.686519
56.0,-1.4140531
57.0,-1.2963012
58.0,-1.2085463
59.0,-1.343336
60.0,-1.0370315
61.0,-0.6151807
62.0,-0.14856964
63.0,-0.020834655
64.0,0.07032289
65.0,0.12105851
66.0,-0.29676732
67.0,-0.2681147
68.0,-0.37365136
69.0,-0.15027826
70.0,-0.205304
71.0,-0.3321843
72.0,-0.14941095
73.0,0.07804912
74.0,0.12818766
75.0,0.04512434
76.0,0.20911773
77.0,0.36664346
78.0,0.34843296
79.0,0.44413218
80.0,0.73478794
81.0,1.1004608
82.0,1.3028666
83.0,1.2010728
84.0,1.2303392
85.0,1.0696723
86.0,0.9185416
87.0,1.2021528
88.0,1.2809702
89.0,1.4188362
90.0,1.2772524
91.0,1.2057078
92.0,1.0686165
93.0,0.8117013
94.0,0.39781147
95.0,0.31047508
96.0,0.02764817
97.0,-0.10024402
98.0,-0.08044971
99.0,-0.31564903
100.0,-0.15678726
101.0,-0.12859286
102.0,0.25264502
103.0,0.2118578
104.0,0.15931176
105.0,-0.08632724
106.0,-0.03354501
107.0,0.04220752
108.0,-0.12675813
109.0,0.07493204
110.0,0.1787322
111.0,0.04657038
112.0,0.15761063
113.0,0.03403545
114.0,0.12293373
115.0,0.15317293
116.0,0.045816343
117.0,7.4634976e-5
118.0,-0.17319912
119.0,-0.050893582
120.0,-0.2472609
121.0,-0.32285446
122.0,-0.16144873
123.0,-0.16003893
124.0,-0.17967448
125.0,-0.14980248
126.0,-0.12977408
127.0,-0.062260322
128.0,-0.21203916
129.0,-0.28308693
130.0,-0.11814464
131.0,-0.2788715
132.0,-0.45693827
133.0,-0.78335047
134.0,-0.61176354
135.0,-0.59547126
136.0,-0.29556787
137.0,-0.34097746
138.0,0.06136865
139.0,-0.079150386
140.0,-0.4363808
141.0,-0.57012904
142.0,-0.6337948
143.0,-0.49138734
144.0,-0.5001836
145.0,-0.9040442
146.0,-1.2349898
147.0,-1.1586447
148.0,-1.1730121
149.0,-1.2593979
150.0,-0.889912
151.0,-0.8980931
152.0,-0.8997002
153.0,-0.720907
154.0,-0.9079921
155.0,-0.7065334
156.0,-0.57490015
157.0,-0.69852984
158.0,-1.1158273
159.0,-0.9678951
160.0,-0.8904193
161.0,-1.1749184
162.0,-0.8151654
163.0,-0.745635
164.0,-0.7888234
165.0,-0.6967493
166.0,-0.7827613
167.0,-0.8343908
168.0,-0.48471558
169.0,-0.4696112
170.0,-0.92230654
171.0,-1.1856462
172.0,-1.105567
173.0,-0.9068271
174.0,-0.82047
175.0,-0.954775
176.0,-1.1976784
177.0,-0.7011771
178.0,-0.5510123
179.0,-0.31227508
180.0,-0.7549903
181.0,-0.783169
182.0,-0.9197644
183.0,-1.0704417
184.0,-0.96287906
185.0,-0.8744417
186.0,-0.7325253
187.0,-0.8753814
188.0,-0.760199
189.0,-0.62076783
190.0,-0.5898206
191.0,-0.64048994
192.0,-0.66232216
193.0,-0.67753714
194.0,-0.39413753
195.0,-0.46523443
196.0,-0.7438713
197.0,-0.26025945
198.0,-0.047592953
199.0,0.057183485
200.0,-0.034654543
201.0,0.20669618
202.0,0.21965073
203.0,0.03133839
204.0,0.28615445
205.0,0.58862877
206.0,0.7938985
207.0,0.8213598
208.0,0.42321923
209.0,0.25835815
210.0,0.261474
211.0,0.5518526
212.0,0.5900857
213.0,0.43883774
214.0,0.32340714
215.0,0.48518738
216.0,0.69180876
217.0,0.9558742
218.0,0.82214683
219.0,0.83369
220.0,0.8908243
221.0,1.1761725
222.0,1.2393851
223.0,1.2062384
224.0,1.2943919
225.0,1.4951906
226.0,1.6266758
227.0,1.0660374
228.0,1.070599
229.0,0.92755777
230.0,1.0892094
231.0,1.5614225
232.0,1.5604572
233.0,1.2253078
234.0,0.8634289
235.0,1.2936702
236.0,1.4257779
237.0,1.6344688
238.0,1.6387311
239.0,2.0534384
240.0,2.0360668
241.0,1.9537517
242.0,1.7865956
243.0,1.3783762
244.0,1.3617892
245.0,1.1178912
246.0,1.1027255
247.0,1.2543365
248.0,1.3358412
249.0,1.0419754
250.0,0.79893345
251.0,0.58355534
252.0,0.5523042
253.0,0.73929924
254.0,0.010595646
255.0,-0.26125568
256.0,-0.17257677
257.0,-0.47894248
258.0,-0.4326873
259.0,-0.35022974
260.0,-0.34867865
261.0,-0.13498023
262.0,-0.3994199
263.0,-0.91080856
264.0,-0.7831051
265.0,-0.8727635
266.0,-0.96158344
267.0,-1.1187972
268.0,-0.7264442
269.0,-0.60122246
270.0,-0.48973328
271.0,-0.09121159
272.0,-0.091527686
273.0,-0.18676329
274.0,-0.15094972
275.0,-0.29750967
276.0,-0.13749911
277.0,-0.09702202
278.0,-0.13086335
279.0,0.051764026
280.0,-0.13396904
281.0,-0.73693407
282.0,-0.49492642
283.0,-0.6555069
284.0,-0.7324868
285.0,-0.6955238
286.0,-0.379737
287.0,-0.52340436
288.0,-0.6679353
289.0,-0.6032145
290.0,-0.3970695
291.0,-0.5090682
292.0,-0.40899506
293.0,-0.016624326
294.0,-0.3317995
295.0,-0.27307022
296.0,0.085006975
297.0,0.1575039
298.0,0.0569121
299.0,0.0043536657
300.0,-0.11512694
301.0,0.035268497
302.0,-0.0054359036
303.0,-0.21569608
304.0,-0.0629392
305.0,-0.34954438
306.0,-0.8445124
307.0,-0.9424189
308.0,-1.1838827
309.0,-1.5552752
310.0,-1.2775686
311.0,-0.94172907
312.0,-0.53306794
313.0,-0.78939515
314.0,-1.0649352
315.0,-1.004472
316.0,-1.1123236
317.0,-0.83272
318.0,-0.7372905
319.0,-0.69376636
320.0,-0.5870584
321.0,-0.6969827
322.0,-0.8140853
323.0,-0.59672076
324.0,-0.7104326
325.0,-0.71478945
326.0,-0.7587193
327.0,-0.8854169
328.0,-0.9718061
329.0,-0.8180518
330.0,-0.5820244
331.0,-0.4738921
332.0,-0.41515025
333.0,-0.012426846
334.0,-0.24243876
