Frequency,PLV
6,0.36958965219219314
7,0.3817852179271546
8,0.399377595121883
9,0.41204302486942523
10,0.4107286049350466
11,0.3913098402281975
12,0.35536078535506654
13,0.308427639485907
14,0.25756312327950226
15,0.20951038984254527
16,0.16947532638523966
17,0.13970942384404683
18,0.118587747259171
19,0.1021210568762099
20,0.08746693204937342
21,0.074920028456711
22,0.06646830731960648
23,0.0631501553086753
24,0.06395127956323926
25,0.06624877207467257
26,0.06684106429819768
27,0.06365625872583747
28,0.05767080203099068
29,0.05281860854371262
