Frequency,PLV
6,0.35595215108562217
7,0.36855523959468617
8,0.3921224235741835
9,0.4226870517417528
10,0.4536311261999434
11,0.477287129152097
12,0.48867389543056344
13,0.4888568898568264
14,0.48455268312901356
15,0.48346840036356914
16,0.4888458145242481
17,0.49741315685311305
18,0.5017414952617834
19,0.49461213183557434
20,0.4725245942340887
21,0.43691030688989163
22,0.39297719371175
23,0.3472552124343699
24,0.30549035188570844
25,0.2716204474918691
26,0.24734771488300877
27,0.23209215096819658
28,0.22377610449312835
29,0.2202320853900709
