Frequency,PLV
6,0.1618823062606956
7,0.1614867801761416
8,0.16068398292799535
9,0.1594518371292091
10,0.15776066937722358
11,0.1555770929392298
12,0.15286877545065222
13,0.14960975352663342
14,0.14578589297115369
15,0.14140005145166418
16,0.13647648893104108
17,0.13106409778403877
18,0.1252380940721488
19,0.11909992297033632
20,0.11277527672685876
21,0.10641028757353627
22,0.10016612034752326
23,0.09421232848516761
24,0.08871943392908463
25,0.08385123517208702
26,0.07975733694179617
27,0.07656633874775384
28,0.0743800339688922
29,0.0732688755487721
