Frequency,PLV
6,0.3430527038728829
7,0.34918285376868974
8,0.3586443731651453
9,0.36676280385660887
10,0.3683714279950243
11,0.3592523346092194
12,0.3374569781564269
13,0.3041553315231157
14,0.26341078891036285
15,0.22070434950084927
16,0.1809813958560632
17,0.14738270221592464
18,0.12113646543422578
19,0.10213653674617874
20,0.08951252215846957
21,0.08195882243365483
22,0.07797481249787823
23,0.07612455439227463
24,0.07524779027342919
25,0.07455598223028594
26,0.07365181690281396
27,0.07251420084357633
28,0.0714144456984891
29,0.07073224388926866
