t,raw
0.0,0.30380645
1.0,0.31868854
2.0,0.16604272
3.0,0.42112318
4.0,0.83893985
5.0,0.89044076
6.0,1.0189391
7.0,0.8625165
8.0,0.58863914
9.0,0.98305887
10.0,1.2250106
11.0,1.4147317
12.0,1.5971873
13.0,1.7980828
14.0,1.8134516
15.0,1.9921288
16.0,2.220002
17.0,2.2142744
18.0,2.5633233
19.0,2.399492
20.0,2.5063934
21.0,2.8476627
22.0,2.6751215
23.0,2.9842732
24.0,3.1768558
25.0,3.1650064
26.0,3.2327497
27.0,3.0975826
28.0,3.3219824
29.0,3.573607
30.0,3.6680152
31.0,3.5797431
32.0,3.8908362
33.0,3.4824302
34.0,3.8157613
35.0,3.5095649
36.0,3.0166402
37.0,1.9634421
38.0,0.7087439
39.0,-0.14514421
40.0,-1.4126537
41.0,-2.445755
42.0,-2.8758097
43.0,-3.6792972
44.0,-3.7581232
45.0,-3.4875093
46.0,-3.09001
47.0,-2.6872141
48.0,-2.248324
49.0,-1.8508906
50.0,-1.8437316
51.0,-1.7797574
52.0,-1.7143592
53.0,-1.924175
54.0,-2.091584
55.0,-2.1553953
56.0,-1.6540658
57.0,-1.4120686
58.0,-1.2380205
59.0,-1.345654
60.0,-1.3096902
61.0,-1.1324472
62.0,-1.0562532
63.0,-0.8464891
64.0,-0.50814474
65.0,-0.47726265
66.0,-0.8916632
67.0,-0.8089206
68.0,-0.44964847
69.0,-0.21177766
70.0,-0.3350714
71.0,-0.41753924
72.0,-0.09910178
73.0,0.33455795
74.0,0.111792885
75.0,0.24491203
76.0,0.25678426
77.0,0.3670433
78.0,0.13367262
79.0,0.19941504
80.0,0.088377506
81.0,0.12960978
82.0,-0.11893445
83.0,-0.18073718
84.0,-0.30745548
85.0,-0.33752036
86.0,-0.5083959
87.0,-0.33168846
88.0,-0.5141716
89.0,-0.6853887
90.0,-0.53636146
91.0,-0.37113678
92.0,-0.34345034
93.0,-0.31231585
94.0,-0.01182625
95.0,-0.020188956
96.0,0.15803267
97.0,0.25019297
98.0,0.105058655
99.0,0.22564253
100.0,0.5237721
101.0,0.47132802
102.0,0.74525607
103.0,0.63987803
104.0,0.60636634
105.0,0.66378677
106.0,0.9143397
107.0,0.8476547
108.0,0.8828582
109.0,1.1865819
110.0,0.8863238
111.0,0.7257265
112.0,0.78570807
113.0,0.974203
114.0,0.9428574
115.0,0.3836632
116.0,0.5444411
117.0,0.6689469
118.0,0.84031874
119.0,0.9228216
120.0,1.1580895
121.0,1.0642823
122.0,1.0289884
123.0,1.0970376
124.0,1.2367896
125.0,1.3526754
126.0,1.2955203
127.0,1.3836325
128.0,1.1868315
129.0,0.9735748
130.0,0.9925065
131.0,0.9518199
132.0,1.105002
133.0,0.9261369
134.0,0.8190904
135.0,0.7435329
136.0,0.8325747
137.0,0.5658819
138.0,0.44742423
139.0,0.49783042
140.0,0.44537887
141.0,0.7590128
142.0,0.66617733
143.0,0.64247984
144.0,0.404315
145.0,0.40703127
146.0,0.0115871625
147.0,-0.011975375
148.0,0.11554206
149.0,0.28202504
150.0,0.3101897
151.0,0.21778248
152.0,-0.07322527
153.0,-0.26337782
154.0,0.04654906
155.0,-0.017882137
156.0,-0.0072434423
157.0,0.10626968
158.0,0.1638228
159.0,0.13902014
160.0,-0.04226966
161.0,0.029739687
162.0,0.38454428
163.0,0.052537728
164.0,-0.2069708
165.0,-0.3066506
166.0,-0.39838755
167.0,-0.24339505
168.0,0.11918411
169.0,0.31078053
170.0,0.16632578
171.0,0.28599393
172.0,0.50735873
173.0,0.7300757
174.0,1.084794
175.0,1.1007025
176.0,0.97002244
177.0,1.123918
178.0,1.0131408
179.0,0.8585275
180.0,1.149187
181.0,1.0924149
182.0,1.3666533
183.0,1.2731931
184.0,1.383584
185.0,1.1808785
186.0,1.0075338
187.0,1.0951215
188.0,1.3281573
189.0,1.1948853
190.0,1.041942
191.0,0.68877983
192.0,0.64624554
193.0,0.2718556
194.0,0.6267837
195.0,0.44328892
196.0,0.64588886
197.0,0.8426855
198.0,1.0171015
199.0,1.626435
200.0,1.5712
201.0,1.4509997
202.0,1.1963292
203.0,1.214846
204.0,1.0194968
205.0,0.8635051
206.0,0.72406775
207.0,1.4392674
208.0,1.108228
209.0,0.8305009
210.0,0.7405743
211.0,0.37573677
212.0,0.11250011
213.0,0.23545562
214.0,-0.015014184
215.0,-0.24553064
216.0,-0.7334434
217.0,-0.74934983
218.0,-0.88263154
219.0,-0.89043397
220.0,-1.1465521
221.0,-1.0251293
222.0,-0.6923443
223.0,-0.884532
224.0,-0.8979634
225.0,-0.8930822
226.0,-0.96630734
227.0,-0.88781834
228.0,-0.721596
229.0,-0.35785568
230.0,-0.26813936
231.0,-0.21719761
232.0,0.11844319
233.0,0.14023565
234.0,0.28981173
235.0,0.66362286
236.0,0.7342711
237.0,0.6075085
238.0,0.5464925
