Frequency,PLV
6,0.3610413214457372
7,0.3748903146832355
8,0.3981287007692528
9,0.42423166885680497
10,0.44751710206607886
11,0.464825998092561
12,0.47568223815272814
13,0.48147393772326114
14,0.48416387825540547
15,0.4850774068494534
16,0.4844005062283428
17,0.4814619525926102
18,0.47514784757269896
19,0.4640314957374442
20,0.4466674005222385
21,0.4224793651892202
22,0.3926228217271625
23,0.3597886754895742
24,0.3269498563260846
25,0.2961823856661321
26,0.26854765494770294
27,0.24496047002067037
28,0.2270877580761568
29,0.2172590632619998
