Frequency,PLV
6,0.3281470052046827
7,0.3293635136291645
8,0.33109035916494667
9,0.3320509186144446
10,0.3306444398834205
11,0.3252612754365759
12,0.31461723707226197
13,0.29805155224895896
14,0.27572809917153984
15,0.2486843422654424
16,0.21869769475003636
17,0.18798502320832006
18,0.1588020103365742
19,0.1330424136868288
20,0.1119376372648726
21,0.0959249042429687
22,0.08470136541482254
23,0.07743000468274329
24,0.07302637561346052
25,0.07044151967106932
26,0.06886748372143076
27,0.06782321651124625
28,0.06712065849596825
29,0.0667504230490727
