Frequency,PLV
6,0.39146207662552757
7,0.3918861986904765
8,0.3916970715674516
9,0.3891616074293633
10,0.38241112149654516
11,0.3700270598133489
12,0.3514681390989341
13,0.32722786885578026
14,0.29870977432167356
15,0.2678907116512408
16,0.23688768330656196
17,0.20754908457328047
18,0.18116800771744013
19,0.15837410792431067
20,0.13920874944513656
21,0.12333402583139283
22,0.11028524256389197
23,0.09966786535237229
24,0.09123352987481323
25,0.08483339976108237
26,0.08030898642047521
27,0.07740667779598938
28,0.07577869793204677
29,0.07507527354251642
