Frequency,PLV
6,0.3867464220143032
7,0.3834589280143178
8,0.376771094374203
9,0.3665226649964119
10,0.3526167663071535
11,0.33514184713747747
12,0.3144665580665545
13,0.2912766613643498
14,0.2665393745316128
15,0.2414008422190838
16,0.21704054356263408
17,0.1945170995297346
18,0.17464041820518836
19,0.15789595501193548
20,0.14443151840283225
21,0.1341005858817642
22,0.12654347790412612
23,0.12128223743041446
24,0.1178072835547914
25,0.11564179842919585
26,0.11437967903019101
27,0.11370102343067845
28,0.11337327062399971
29,0.11324615363018348
