x,y
-0.2606948101898119,7.576089964544952e-7
-0.258565261064473,8.161016792906928e-7
-0.25643571193913406,8.897876905278324e-7
-0.25430616281379514,9.79945669749016e-7
-0.25217661368845623,1.0880966387905033e-6
-0.2500470645631173,1.2160237886360559e-6
-0.24791751543777843,1.3657949856915597e-6
-0.24578796631243952,1.5397881832079907e-6
-0.2436584171871006,1.7407199363050907e-6
-0.2415288680617617,1.9716772375333314e-6
-0.23939931893642277,2.236152902457267e-6
-0.23726976981108386,2.5380847515354965e-6
-0.23514022068574494,2.8818988521139843e-6
-0.23301067156040603,3.2725570977276686e-6
-0.23088112243506712,3.715609421084398e-6
-0.2287515733097282,4.217250949678508e-6
-0.2266220241843893,4.784384431910649e-6
-0.22449247505905037,5.424688275801337e-6
-0.22236292593371149,6.146690554681422e-6
-0.22023337680837257,6.959849354920555e-6
-0.21810382768303366,7.874639844474007e-6
-0.21597427855769474,8.902648463704477e-6
-0.21384472943235583,1.0056674642683339e-5
-0.21171518030701691,1.1350840461998857e-5
-0.209585631181678,1.280070868295291e-5
-0.2074560820563391,1.442340957691357e-5
-0.20532653293100017,1.623777698703255e-5
-0.20319698380566126,1.8264494058894964e-5
-0.20106743468032234,2.0526249072672087e-5
-0.19893788555498343,2.3047901807210502e-5
-0.19680833642964454,2.585666085549998e-5
-0.19467878730430563,2.8982272302802148e-5
-0.19254923817896671,3.2457220162068756e-5
-0.1904196890536278,3.631693894018753e-5
-0.18829013992828889,4.060003868769889e-5
-0.18616059080294997,4.5348542853399995e-5
-0.18403104167761106,5.060813923433993e-5
-0.18190149255227214,5.642844426800332e-5
-0.17977194342693323,6.286328087523434e-5
-0.17764239430159431,6.997097000806772e-5
-0.1755128451762554,7.781463600028612e-5
-0.17338329605091649,8.646252576104997e-5
-0.1712537469255776,9.598834177749864e-5
-0.16912419780023868,0.00010647158882135487
-0.16699464867489977,0.0001179979341746143
-0.16486509954956086,0.0001306595810969778
-0.16273555042422194,0.0001445556551702941
-0.16060600129888303,0.00015979260305107323
-0.1584764521735441,0.00017648460305827798
-0.1563469030482052,0.00019475398691043248
-0.15421735392286628,0.00021473167181143386
-0.15208780479752737,0.00023655760195945286
-0.14995825567218846,0.0002603811984269455
-0.14782870654684954,0.0002863618162302819
-0.14569915742151066,0.00031466920726959044
-0.14356960829617174,0.00034548398768395605
-0.14144005917083283,0.00037899810802486007
-0.1393105100454939,0.0004154153245115137
-0.137180960920155,0.0004549516694868135
-0.13505141179481608,0.0004978359190523762
-0.13292186266947717,0.0005443100557203078
-0.13079231354413826,0.0005946297237811923
-0.12866276441879934,0.0006490646749535353
-0.12653321529346043,0.0007078992017492316
-0.12440366616812153,0.000771432555868222
-0.12227411704278261,0.0008399793488167856
-0.1201445679174437,0.0009138699318368936
-0.11801501879210478,0.0009934507521384695
-0.11588546966676587,0.0010790846823359526
-0.11375592054142697,0.0011711513199190067
-0.11162637141608805,0.0012700472535283301
-0.10949682229074914,0.0013761862927589227
-0.10736727316541023,0.0014899996581880515
-0.10523772404007131,0.0016119361283137151
-0.1031081749147324,0.0017424621400939817
-0.1009786257893935,0.001882061839811551
-0.09884907666405458,0.0020312370810292857
-0.09671952753871567,0.002190507366478335
-0.09458997841337675,0.0023604097308079844
-0.09246042928803784,0.002541498561246386
-0.09033088016269893,0.0027343453533545947
-0.08820133103736003,0.0029395383992246032
-0.08607178191202111,0.003157682405652406
-0.0839422327866822,0.0033893980400326665
-0.08181268366134328,0.003635321401950411
-0.07968313453600437,0.0038961034187062864
-0.07755358541066545,0.004172409163289311
-0.07542403628532655,0.004464917093613425
-0.07329448715998764,0.004774318212157409
-0.07116493803464873,0.0051013151454905835
-0.06903538890930981,0.00544662114352832
-0.0669058397839709,0.005810958998739808
-0.06477629065863198,0.006195059885925187
-0.06264674153329308,0.006599662123589711
-0.06051719240795417,0.007025509858357024
-0.058387643282615254,0.007473351674301201
-0.05625809415727634,0.007943939129508283
-0.05412854503193743,0.008438025222624525
-0.05199899590659852,0.008956362792592727
-0.0498694467812596,0.009499702855222801
-0.047739897655920696,0.010068792880690392
-0.04561034853058178,0.010664375016488332
-0.04348079940524287,0.011287184260796019
-0.04135125027990396,0.011937946591643996
-0.039221701154565046,0.01261737705766254
-0.03709215202922613,0.013326177836596547
-0.034962602903887224,0.014065036268137415
-0.03283305377854831,0.014834622867979576
-0.0307035046532094,0.01563558933033755
-0.028573955527870485,0.016468566526460206
-0.026444406402531574,0.017334162506957858
-0.024314857277192663,0.01823296051599889
-0.02218530815185375,0.01916551702564557
-0.02005575902651484,0.020132359798777137
-0.017926209901175928,0.021133985989186983
-0.015796660775837013,0.02217086028754388
-0.013667111650498102,0.023243413121969675
-0.01153756252515919,0.02435203892200697
-0.009408013399820279,0.025497094454729332
-0.007278464274481367,0.026678897241679118
-0.005148915149142455,0.02789772406521146
-0.003019366023803543,0.029153809572663246
-0.0008898168984646307,0.030447344986568488
0.0012397322268742812,0.03177847692888899
0.003369281352213193,0.033147306366936496
0.005498830477552105,0.034553887688318616
0.007628379602891017,0.03599822791185135
0.009757928728229929,0.037480286040945415
0.011887477853568841,0.03899997256549036
0.014017026978907754,0.0405571491177302
0.016146576104246666,0.04215162828705449
0.018276125229585577,0.043783173598008956
0.020405674354924488,0.045451499655169425
0.022535223480263402,0.04715627245782615
0.024664772605602313,0.04889710988667948
0.026794321730941224,0.05067358236397863
0.028923870856280138,0.05248521368771486
0.03105341998161905,0.054331482039645766
0.03318296910695796,0.0562118211660471
0.03531251823229687,0.058125621729193076
0.037442067357635785,0.060072232826646865
0.0395716164829747,0.062050963674500456
0.041701165608313606,0.06406108544975278
0.04383071473365252,0.06610183328605251
0.045960263858991435,0.06817240841606576
0.04808981298433034,0.07027198045276457
0.050219362109669256,0.07239968980097565
0.05234891123500817,0.07455465018958345
0.05447846036034708,0.07673595131385863
0.05660800948568599,0.07894266157648597
0.058737558611024906,0.08117383091500091
0.060867107736363814,0.0834284937025224
0.06299665686170272,0.08570567170789296
0.06512620598704164,0.08800437710062249
0.06725575511238055,0.09032361548537314
0.06938530423771946,0.09266238895014126
0.07151485336305838,0.09501969911178848
0.07364440248839729,0.09739455014215494
0.07577395161373619,0.09978595175766214
0.07790350073907511,0.10219292215509168
0.08003304986441402,0.10461449087610823
0.08216259898975294,0.10704970158308943
0.08429214811509185,0.10949761472894602
0.08642169724043076,0.11195731010384694
0.08855124636576966,0.11442788924213829
0.09068079549110858,0.11690847767323177
0.0928103446164475,0.11939822700087811
0.09493989374178641,0.12189631679599269
0.09706944286712532,0.12440195628910511
0.09919899199246424,0.12691438584952808
0.10132854111780314,0.12943287823950048
0.10345809024314205,0.13195673963284305
0.10558763936848096,0.1344853103890709
0.10771718849381988,0.13701796557542367
0.1098467376191588,0.13955411523090155
0.11197628674449771,0.14209320436811665
0.11410583586983661,0.14463471271057676
0.11623538499517552,0.1471781541649046
0.11836493412051444,0.1497230760294371
0.12049448324585335,0.15226905794264517
0.12262403237119227,0.15481571057683463
0.12475358149653118,0.157362674084635
0.1268831306218701,0.15990961630781583
0.129012679747209,0.1624562307599981
0.13114222887254792,0.16500223439680578
0.1332717779978868,0.16754736518893906
0.13540132712322572,0.17009137951550157
0.13753087624856464,0.17263404939667926
0.13966042537390355,0.17517515958652502
0.14178997449924247,0.1777145045481266
0.14391952362458138,0.1802518853348158
0.1460490727499203,0.18278710640230136
0.1481786218752592,0.18531997237764625
0.15030817100059812,0.1878502848118674
0.15243772012593704,0.19037783894358506
