Frequency,PLV
6,0.3814146365521027
7,0.3838278633325932
8,0.38732793736870763
9,0.3894436041900269
10,0.38694077262736604
11,0.37650750022316226
12,0.3558331645469549
13,0.32486081492301977
14,0.28653680376216706
15,0.24632162322892862
16,0.21037037750623896
17,0.18321360365993117
18,0.16615883508890922
19,0.15716322714698946
20,0.1520619135642102
21,0.14644722917192102
22,0.13739445414210713
23,0.1244096639963517
24,0.10927181695111746
25,0.09488130330673963
26,0.0837250801515593
27,0.07679088196602335
28,0.07346822029811756
29,0.07234977922159877
