Frequency,PLV
6,0.35455471833225816
7,0.3710437734306299
8,0.39617029268309334
9,0.4177079916697699
10,0.4235121567621898
11,0.40522399175918383
12,0.3612100941534438
13,0.29882322036325876
14,0.2336092821797649
15,0.18202703546449447
16,0.151308451228745
17,0.1366199943130843
18,0.12819882306470282
19,0.12004479305820737
20,0.11277424189284385
21,0.11019446373391205
22,0.11313613790594003
23,0.1170613392830554
24,0.11747323551505162
25,0.11638958274025639
26,0.12013717571588313
27,0.13111171820256126
28,0.14461705312172116
29,0.15353253874610892
