Frequency,PLV
6,0.3589471817098012
7,0.3617042018298099
8,0.3671794309054738
9,0.374173868320228
10,0.37935950781627464
11,0.37780270728362236
12,0.3650957071347551
13,0.33977127172278404
14,0.3043200976011378
15,0.2641891183136493
16,0.22552709834735774
17,0.1929280446217156
18,0.1680672025254487
19,0.1496758274936949
20,0.13485444341385727
21,0.1210431850980643
22,0.10744773819347542
23,0.09508939276299289
24,0.08577320551645956
25,0.08093481395537308
26,0.08089531695792032
27,0.08451303774427407
28,0.08937305459068942
29,0.09271410933144278
