Frequency,PLV
6,0.3350477017835284
7,0.34006172938160334
8,0.34711592912333716
9,0.3518945302200729
10,0.3506027451847362
11,0.34075360509175107
12,0.3209890884158381
13,0.2910752388444282
14,0.252657868115314
15,0.2099864882730425
16,0.1692924079733808
17,0.13654623977090322
18,0.11492985065121561
19,0.10380281880425343
20,0.09969437800531558
21,0.09832305778414183
22,0.09633874172500986
23,0.09217430085655638
24,0.08602353828381128
25,0.07920896232016877
26,0.07329656658902406
27,0.06930952326402136
28,0.06732564485570901
29,0.06667543257291145
