Frequency,PLV
6,0.3459871635220795
7,0.3502727849607668
8,0.3559433654493935
9,0.35826665584299233
10,0.3524410729811851
11,0.3353963742540406
12,0.3069183535375842
13,0.2696607870184526
14,0.2281628447095775
15,0.18746496171451954
16,0.15193374655351344
17,0.12452841187648953
18,0.10643000581618295
19,0.09698745179824692
20,0.09407458759576251
21,0.09484982384100923
22,0.09662291068560078
23,0.09743041957710022
24,0.09616697683191569
25,0.09246906976701416
26,0.08665049396166288
27,0.07975584223010936
28,0.073486149829934
29,0.0697216735764179
