Frequency,PLV
6,0.16134101740955917
7,0.1613057647297724
8,0.16123586181973634
9,0.16113250332044027
10,0.16099745572026497
11,0.16083302726645948
12,0.16064202863766974
13,0.1604277250390229
14,0.16019378052671987
15,0.15994419550159325
16,0.15968323842841944
17,0.15941537293788585
18,0.15914518154921123
19,0.15887728731196474
20,0.15861627470440617
21,0.1583666111417995
22,0.1581325704411205
23,0.1579181595582807
24,0.15772704986072145
25,0.157562514122723
26,0.15742737033417173
27,0.1573239332973956
28,0.1572539748529748
29,0.15721869342647513
