t,raw
0.0,0.31879508
1.0,0.3219029
2.0,0.0048106895
3.0,0.16511145
4.0,-0.019623833
5.0,-0.06273226
6.0,-0.0073731993
7.0,0.12265352
8.0,0.10773798
9.0,0.3064904
10.0,0.07574075
11.0,0.068996586
12.0,0.091409884
13.0,-0.118901365
14.0,-0.33625048
15.0,-0.2176865
16.0,-0.14604495
17.0,-0.078437775
18.0,-0.29779315
19.0,0.039788004
20.0,0.10020938
21.0,0.5406985
22.0,0.4848312
23.0,0.31915212
24.0,0.08470311
25.0,0.12035967
26.0,0.023115642
27.0,0.10768052
28.0,0.25852656
29.0,0.2402594
30.0,0.5280799
31.0,0.57848257
32.0,0.51012564
33.0,0.8181795
34.0,0.81312805
35.0,0.7346332
36.0,0.74345124
37.0,0.3717617
38.0,0.47467986
39.0,0.722175
40.0,0.8794821
41.0,0.7029886
42.0,0.9693917
43.0,1.0900395
44.0,1.2916133
45.0,1.210317
46.0,0.8064537
47.0,1.0127183
48.0,0.7223107
49.0,1.1553599
50.0,0.9856749
51.0,0.8694293
52.0,0.65477514
53.0,0.40674016
54.0,0.62526053
55.0,0.5672231
56.0,0.44815588
57.0,0.28047717
58.0,0.5164212
59.0,0.34773642
60.0,0.2600359
61.0,0.22344986
62.0,-0.030437186
63.0,-0.042825773
64.0,-0.46126103
65.0,-0.41427
66.0,-0.12716743
67.0,-0.018400831
68.0,-0.32728925
69.0,-0.7175624
70.0,-0.46237156
71.0,-0.47206756
72.0,-0.50505954
73.0,0.03484158
74.0,0.16975175
75.0,-0.25870907
76.0,0.04116431
77.0,-0.026713336
78.0,0.42291355
79.0,0.47456616
80.0,0.48465794
81.0,0.87534773
82.0,0.47461677
83.0,-0.0010524575
84.0,-0.08991052
85.0,0.053603455
86.0,-0.11284917
87.0,-0.20182759
88.0,0.27007404
89.0,0.44129583
90.0,0.5364513
91.0,0.70670086
92.0,1.0728432
93.0,1.2028441
94.0,1.0814496
95.0,1.0565525
96.0,0.8579619
97.0,1.0165353
98.0,0.9188419
99.0,1.4200364
100.0,0.9878178
101.0,1.0479543
102.0,1.090884
103.0,0.8802086
104.0,0.7976194
105.0,0.8136045
106.0,0.68280333
107.0,0.9677749
108.0,0.6889578
