Frequency,PLV
6,0.3203369927350851
7,0.33263353601130047
8,0.35218009103851705
9,0.37000972043775243
10,0.37608697753604453
11,0.3635137641555922
12,0.3319164212600745
13,0.28756251981166203
14,0.2399845269435403
15,0.19758061012444655
16,0.16498288111795256
17,0.14289494276958892
18,0.12920567181281833
19,0.1202261502296431
20,0.11201525239080241
21,0.10209407970990911
22,0.09087513252249893
23,0.08133937521941621
24,0.0765693964555894
25,0.07702610368311677
26,0.0801695948991207
27,0.08278292858200374
28,0.0835262825244258
29,0.08325307072342097
