Frequency,PLV
6,0.3349802059120852
7,0.3378702006044614
8,0.34223886202703124
9,0.34540447873919555
10,0.34390949031611207
11,0.3344778306005829
12,0.31518397171454393
13,0.2863162629394138
14,0.25048889561266474
15,0.21190059830566757
16,0.1750346697312082
17,0.1433632922712207
18,0.1186262038038758
19,0.10093595711247234
20,0.08946790702596151
21,0.08317267676325338
22,0.08105411491913342
23,0.08199238548667791
24,0.08450424689674198
25,0.08688437052697537
26,0.08780031269630775
27,0.08692901560035408
28,0.08508441685115749
29,0.0836480922881565
