Frequency,PLV
6,0.3188983152832005
7,0.33139669385549714
8,0.3512128146257015
9,0.3696535266769332
10,0.3775969865277571
11,0.3689798376226438
12,0.34304417670708826
13,0.30417481200495833
14,0.2595861254306451
15,0.21631697046866047
16,0.17909427959811644
17,0.149796745658081
18,0.1282237581804846
19,0.11327942977993447
20,0.10376225730163025
21,0.09852329582538291
22,0.09631471664536398
23,0.09576280018217549
24,0.09560024752466055
25,0.09498125172451022
26,0.09365113826945459
27,0.09188112937519825
28,0.09022604360257287
29,0.08923536619933155
