Frequency,PLV
6,0.35987124411345023
7,0.36595822038049397
8,0.3774378990372921
9,0.39292004710898026
10,0.41041445794314985
11,0.42762855562930036
12,0.4424619967350949
13,0.4535391045802876
14,0.4605213480600418
15,0.4639803848312383
16,0.46480983807734216
17,0.46343839819007865
18,0.45930086617038607
19,0.4509397101111515
20,0.43673407136205034
21,0.4158340630400902
22,0.38874898533706026
23,0.3573039594473665
24,0.32410598236316357
25,0.2919032018422256
26,0.26314614680306025
27,0.23981656208974578
28,0.2234107261324651
29,0.21494696355799864
