Frequency,PLV
6,0.19469851846540343
7,0.20794407312730104
8,0.23290624865669637
9,0.26653419467165335
10,0.3043324600423118
11,0.34078713906188157
12,0.3704694160893845
13,0.3896437416747558
14,0.397501998035515
15,0.39613848171443267
16,0.38928299743797445
17,0.3806642389673095
18,0.3728148113526105
19,0.36650382062646675
20,0.36067700082859194
21,0.35295564118263373
22,0.34083576406198973
23,0.3233440470320163
24,0.30227396725484906
25,0.28191312888680453
26,0.26694101986698715
27,0.2596482724336261
28,0.258544298300489
29,0.2596453738049743
