t,raw
0.0,0.31591645
1.0,0.38289395
2.0,0.3517152
3.0,0.24913947
4.0,0.46593365
5.0,0.72052556
6.0,0.8674919
7.0,1.088258
8.0,1.1509044
9.0,1.2095522
10.0,1.3291079
11.0,1.6681904
12.0,1.9034172
13.0,1.9569912
14.0,1.9720258
15.0,2.2081342
16.0,2.3674452
17.0,2.899751
18.0,2.9048626
19.0,2.8069623
20.0,2.6667638
21.0,2.557945
22.0,2.7564893
23.0,2.7210333
24.0,3.1344178
25.0,3.2257085
26.0,3.1526766
27.0,3.6291995
28.0,3.454547
29.0,3.5431972
30.0,3.5643318
31.0,3.9108405
32.0,3.8823974
33.0,3.9511585
34.0,4.0204253
35.0,3.7685394
36.0,3.067577
37.0,2.3203757
38.0,0.82844156
39.0,-0.9051782
40.0,-2.4285722
41.0,-3.7328405
42.0,-4.449038
43.0,-4.3740044
44.0,-3.95535
45.0,-3.3684225
46.0,-2.8697002
47.0,-2.297019
48.0,-1.9751035
49.0,-1.9173766
50.0,-1.56999
51.0,-1.4912759
52.0,-1.3678163
53.0,-1.3791792
54.0,-1.6138716
55.0,-1.8628266
56.0,-1.6997002
57.0,-1.9115168
58.0,-1.8125764
59.0,-1.7586476
60.0,-1.7433882
61.0,-1.4716822
62.0,-1.5303222
63.0,-1.3970815
64.0,-1.3420376
65.0,-1.2550529
66.0,-1.4985478
67.0,-1.344483
68.0,-1.2626184
69.0,-1.050249
70.0,-0.478804
71.0,-0.19284463
72.0,-0.36781612
73.0,-0.55249244
74.0,-0.51372004
75.0,-0.55830485
76.0,-0.5090736
77.0,-0.06419628
78.0,0.2682402
79.0,0.31660536
80.0,0.40098414
81.0,0.46353143
82.0,0.39629477
83.0,0.25219426
84.0,0.45942345
85.0,0.41712278
86.0,0.56020254
87.0,0.5555437
88.0,0.38639438
89.0,0.26690292
90.0,0.51985043
91.0,0.55178016
92.0,0.75041205
93.0,0.751581
94.0,0.7234113
95.0,0.6019446
96.0,0.521506
97.0,0.73081315
98.0,0.6152458
99.0,0.79824376
100.0,0.63450885
101.0,0.61409825
102.0,0.9247823
103.0,0.9240238
104.0,0.82449573
105.0,0.93627316
106.0,1.09377
107.0,1.1984012
108.0,1.2707016
109.0,1.2029897
110.0,1.0472723
111.0,1.0746297
112.0,1.1383884
113.0,1.4515626
114.0,1.5211651
115.0,1.8947228
116.0,1.868518
117.0,1.6901699
118.0,1.6418719
119.0,1.7029299
120.0,1.483423
121.0,1.6680187
122.0,1.7369677
123.0,1.7069622
124.0,1.6106266
125.0,1.434414
126.0,0.9403345
127.0,0.38369223
128.0,0.40237334
129.0,0.17177421
130.0,-0.12579975
131.0,-0.29105964
132.0,-0.5406165
133.0,-0.6165889
134.0,-0.44522578
135.0,-0.4370854
136.0,-0.6506739
137.0,-0.5437392
138.0,-0.5289508
139.0,-0.61987865
140.0,-0.98057264
141.0,-0.83281106
142.0,-1.1746423
143.0,-1.3558934
144.0,-1.3840427
145.0,-1.0531019
146.0,-1.2232169
147.0,-1.24562
148.0,-1.2858708
149.0,-0.5486796
150.0,-0.28156412
151.0,-0.5073361
152.0,-0.49866983
153.0,-0.6887835
154.0,-0.8302337
155.0,-0.8864213
156.0,-0.59674495
157.0,-0.51723415
158.0,-0.55990005
159.0,-0.38979
160.0,-0.38600105
161.0,-0.13449338
162.0,-0.1620813
163.0,0.1556122
164.0,0.31391633
165.0,0.67737293
166.0,0.5391207
167.0,0.6140448
168.0,0.74730176
169.0,0.70687973
170.0,0.6703836
171.0,0.8925229
172.0,1.0914396
173.0,1.1525965
174.0,1.0360926
175.0,0.667708
176.0,0.7292038
177.0,0.9555507
178.0,0.67531705
179.0,0.8057405
180.0,0.82028604
181.0,0.7226634
182.0,0.9401406
183.0,1.0631882
184.0,1.1734793
185.0,1.3291395
186.0,1.3800598
187.0,1.1668764
188.0,1.152843
189.0,0.9905148
190.0,0.8563388
191.0,0.8145771
192.0,1.0703025
193.0,1.1233263
194.0,1.1424422
195.0,0.88241076
196.0,0.680638
197.0,0.8665726
198.0,0.97791517
199.0,0.9436734
200.0,1.0853877
201.0,0.74184465
202.0,0.47034928
203.0,0.5193454
204.0,0.71413106
205.0,1.2219242
206.0,1.5032283
207.0,1.3450092
208.0,1.2053456
209.0,1.4300592
210.0,1.5046809
211.0,1.5348523
212.0,1.1809105
213.0,1.2596757
214.0,0.8997104
215.0,0.6893005
216.0,0.39657393
217.0,0.17324868
218.0,-0.36037832
219.0,-0.4954354
220.0,-0.26469672
221.0,-1.007624
222.0,-0.9572212
223.0,-0.9505295
224.0,-0.8786929
225.0,-0.34325585
226.0,-0.08341882
227.0,-0.14968827
228.0,-0.35784265
229.0,-0.643743
230.0,-0.18913019
231.0,-0.28679967
232.0,-0.32463232
233.0,-0.5820131
234.0,-0.7006289
235.0,-0.7185754
236.0,-0.69568413
237.0,-0.5469469
238.0,-0.46257454
239.0,-0.15891579
240.0,-0.12655346
241.0,-0.15008779
242.0,-0.39781922
243.0,-0.4817063
244.0,-0.4605459
245.0,-0.93507224
246.0,-0.659525
247.0,-0.8519177
248.0,-1.18984
249.0,-1.0368605
250.0,-1.1877995
251.0,-1.0725517
252.0,-0.9186054
253.0,-0.64471704
254.0,-0.5493664
255.0,-0.5589761
256.0,-0.89204615
257.0,-0.8407211
258.0,-0.84603155
259.0,-0.9835579
260.0,-0.6607592
261.0,-0.4477865
262.0,-0.66025466
263.0,-0.7052906
264.0,-0.6311125
265.0,-0.61345
266.0,-0.40439776
267.0,-0.6466099
268.0,-0.69278294
269.0,-0.47217113
270.0,-0.57303035
271.0,-0.35729608
272.0,-0.49984646
273.0,-0.40442672
274.0,0.037332326
275.0,0.28758702
276.0,0.2670798
277.0,0.22910431
278.0,0.36981076
279.0,0.41745573
280.0,0.5118051
281.0,0.5657431
282.0,0.29893133
283.0,0.6112217
284.0,1.2319844
285.0,1.1984499
286.0,0.90117294
287.0,1.0577723
288.0,1.2087083
289.0,0.9679468
290.0,1.2012175
291.0,1.0275484
292.0,0.96555394
293.0,1.0067619
294.0,0.9378551
295.0,1.1153141
296.0,1.061424
297.0,1.29918
298.0,1.1723434
299.0,1.4335643
300.0,1.4384881
301.0,1.5224895
302.0,1.4062885
303.0,0.9829181
304.0,0.95393693
305.0,0.724057
306.0,0.90524197
307.0,1.181297
308.0,0.94152725
309.0,0.7920873
310.0,1.1236179
311.0,0.7389956
312.0,0.51824516
313.0,0.5613386
314.0,0.64831847
315.0,0.7156149
316.0,0.58903855
317.0,0.37859267
318.0,0.54600954
319.0,0.5953905
320.0,0.4681054
321.0,0.61860144
322.0,0.4323725
323.0,0.18950929
324.0,0.117267534
325.0,0.2580825
326.0,0.3553412
327.0,0.040408142
328.0,0.02193415
329.0,-0.29007843
330.0,-0.1344691
331.0,-0.25402293
332.0,0.07273954
333.0,0.37705976
334.0,0.26552257
335.0,-0.3125696
336.0,-0.7011623
337.0,-0.6681893
338.0,-0.61492175
339.0,-0.7531937
340.0,-0.924589
341.0,-0.81687176
342.0,-1.0139169
343.0,-0.92310226
344.0,-0.8580167
345.0,-0.9294676
346.0,-1.1383969
347.0,-1.1891067
348.0,-1.1084316
349.0,-0.8457426
350.0,-0.8798752
351.0,-0.8250281
352.0,-1.1397408
353.0,-1.1173424
354.0,-0.7550287
355.0,-0.6856411
356.0,-0.63291854
357.0,-0.59472156
358.0,-0.5415343
