Frequency,PLV
6,0.26747074410470795
7,0.29450104199452437
8,0.3378013035771639
9,0.3795428670237222
10,0.40177632926830287
11,0.39311190257264644
12,0.35261311554377545
13,0.29047949333885137
14,0.22328541691833126
15,0.16473148283318403
16,0.12034838787228029
17,0.09067518020128652
18,0.07567736950459474
19,0.07385424286455708
20,0.08012370035169616
21,0.08764830758382118
22,0.09152717739317907
23,0.0907102050684217
24,0.08739977136350635
25,0.0844799178649442
26,0.08281827085092146
27,0.08113850412044415
28,0.07855256027853441
29,0.07630922052713154
