Frequency,PLV
6,0.16108280570271621
7,0.1605733029282934
8,0.16100075566340652
9,0.16440897277487507
10,0.1720860166292215
11,0.18336393025831965
12,0.19537486724408476
13,0.2041863917328821
14,0.2067418844666538
15,0.2022576750588188
16,0.1921762824329067
17,0.17907469622429611
18,0.1656072449844665
19,0.15401152249823732
20,0.1458518588748308
21,0.14157702230597452
22,0.14008305886134498
23,0.13893917703153538
24,0.13557935881510977
25,0.12882121037352906
26,0.11955931376141482
27,0.11008847133914265
28,0.10270689883234524
29,0.09878137773009849
