Frequency,PLV
6,0.36496253720545285
7,0.3710215447199033
8,0.3807199783994923
9,0.38966053313859356
10,0.3925377656713533
11,0.38477530508695185
12,0.3641491714764143
13,0.3316087952978398
14,0.2909208728218372
15,0.24743077107918499
16,0.20656800218144727
17,0.17258191609785445
18,0.1477326425456602
19,0.13204241008964396
20,0.12363644816058804
21,0.11954351069226031
22,0.11667958472742702
23,0.11272414828635507
24,0.10666520878435487
25,0.09886053328781047
26,0.09059382799657695
27,0.08334303118363086
28,0.0781676275025051
29,0.07553264399087273
