Frequency,PLV
6,0.35537839071782296
7,0.36424540974442576
8,0.3801516440301682
9,0.39745665346479797
10,0.4062626423536335
11,0.39596361204707464
12,0.3611093077374288
13,0.30538094608246136
14,0.2405858162733687
15,0.18100882381319647
16,0.13669108120745913
17,0.10991075742338553
18,0.09662256155989753
19,0.0908760441645462
20,0.08849598556256508
21,0.08789185145302134
22,0.08873636369265009
23,0.09040872601831167
24,0.09138004710380972
25,0.08988029850732172
26,0.08531813112961838
27,0.07898460042898517
28,0.07319070079873077
29,0.06984630807532052
