Frequency,PLV
6,0.2766984457853461
7,0.2891678033840594
8,0.31843523281836666
9,0.3616893069095107
10,0.4039933416418367
11,0.4275767232516747
12,0.42465632356593114
13,0.40157923625366115
14,0.3725152165839017
15,0.3497141275098206
16,0.3384162221155042
17,0.3381348019098009
18,0.34573988934785477
19,0.35610090393921773
20,0.3608049774975442
21,0.34945122840355825
22,0.31646968217410554
23,0.2679558541155065
24,0.21910232643736732
25,0.18293757066337163
26,0.16173930325946878
27,0.1491141986235914
28,0.13919919045598386
29,0.1324852889360805
