t,raw
0.0,0.31023198
1.0,0.1579371
2.0,0.2432749
3.0,-0.011608107
4.0,0.16916828
5.0,0.11713893
6.0,0.2969437
7.0,0.12801836
8.0,0.24883457
9.0,0.14547917
10.0,0.5402396
11.0,0.43119454
12.0,0.29512265
13.0,0.428331
14.0,0.5480472
15.0,0.67662656
16.0,0.5248627
17.0,0.594089
18.0,0.29529914
19.0,-0.033577494
20.0,-0.13627508
21.0,-0.10853513
22.0,-0.38287163
23.0,-0.30489928
24.0,-0.48656753
25.0,-0.34951118
26.0,-0.05319464
27.0,0.04891373
28.0,0.16054198
29.0,0.061553318
30.0,-0.23366494
31.0,0.0011704074
32.0,-0.13923246
33.0,-0.22430862
34.0,-0.14638221
35.0,-0.1263635
36.0,-0.053556085
37.0,0.027198154
38.0,0.18263674
39.0,0.059674244
40.0,-0.0025931154
41.0,-0.10919681
42.0,-0.07557566
43.0,-0.11248356
44.0,-0.053433668
45.0,0.15982932
46.0,-0.2225195
47.0,-0.30652097
48.0,-0.10203343
49.0,-0.5290876
50.0,-1.0785863
51.0,-0.99086034
52.0,-0.8773429
53.0,-0.9814811
54.0,-1.0470866
55.0,-0.85190934
56.0,-0.45864525
57.0,-0.04592239
58.0,-0.05337577
59.0,0.20175637
60.0,0.27457199
61.0,-0.047133647
62.0,0.12811325
63.0,0.37135056
64.0,0.74136364
65.0,0.7694193
66.0,0.6216728
67.0,0.62759995
68.0,0.72273666
69.0,0.676144
70.0,0.65926135
71.0,0.5493527
72.0,0.17440869
73.0,0.19989264
74.0,0.07318575
75.0,-0.14501141
76.0,0.14827181
77.0,0.175276
78.0,0.4137965
79.0,0.5619436
80.0,0.82109886
81.0,0.68025947
82.0,0.454455
83.0,0.48244664
84.0,0.50770193
85.0,0.2643505
86.0,0.47597876
87.0,0.5055446
88.0,0.35541338
89.0,0.13547133
90.0,0.07717617
91.0,0.19428776
92.0,0.41294152
93.0,0.5432588
94.0,0.68362546
95.0,0.52386683
96.0,0.50323015
97.0,0.5532168
98.0,0.5287613
99.0,0.57629603
100.0,0.3238698
101.0,0.17997968
102.0,0.378694
103.0,0.058399655
104.0,0.081993535
105.0,0.24830097
106.0,0.3531036
107.0,0.37963197
108.0,0.33559135
109.0,0.2603637
110.0,0.23457634
111.0,0.20430799
112.0,0.27120355
113.0,0.26457986
114.0,0.45339906
115.0,0.86174154
116.0,0.7050272
117.0,0.82979584
118.0,1.0254653
119.0,1.4011192
120.0,1.70974
121.0,2.07586
122.0,2.0795474
123.0,2.0088406
124.0,1.9897984
125.0,2.1082883
126.0,1.7768042
127.0,2.0932899
128.0,2.035346
129.0,2.3190384
130.0,2.1299865
131.0,2.0828433
132.0,2.3673296
133.0,2.3634737
134.0,2.4599185
135.0,2.2217183
136.0,2.374177
137.0,2.2554722
138.0,1.6649934
139.0,1.3418536
140.0,0.76742584
141.0,0.366761
142.0,0.112700135
143.0,-0.11809957
144.0,-0.33782816
145.0,-0.7157413
146.0,-1.3840787
147.0,-1.6003611
148.0,-1.6117065
149.0,-1.4270611
150.0,-1.313271
151.0,-1.2439595
152.0,-1.1053144
153.0,-1.3749347
154.0,-1.3648181
155.0,-1.1999153
156.0,-0.92497325
157.0,-0.80257106
158.0,-0.5595455
159.0,-0.27913976
160.0,-0.17877391
161.0,-0.24131292
162.0,-0.19161785
163.0,-0.19811037
164.0,-0.3250882
165.0,-0.4495126
166.0,-0.4523498
167.0,0.13776991
168.0,-0.00074644
169.0,-0.08092934
170.0,-0.011683119
171.0,0.0023433445
172.0,0.21922234
173.0,0.11608625
174.0,0.10145755
175.0,0.029097669
176.0,0.10815268
177.0,-0.010955792
178.0,-0.038604178
179.0,0.14840454
180.0,0.33378667
181.0,0.5002001
182.0,0.43704203
183.0,0.3279551
184.0,0.1759608
185.0,0.28234565
186.0,0.2757582
187.0,0.2549033
188.0,0.47425824
189.0,0.6622406
190.0,0.86063594
191.0,0.8654289
192.0,0.65263337
193.0,0.79798496
194.0,0.7071843
195.0,0.59823906
196.0,0.75920147
197.0,0.91079473
198.0,0.6834617
199.0,0.43353182
200.0,0.88799495
201.0,0.7657914
202.0,0.7306064
203.0,0.56323284
204.0,0.5549225
205.0,0.6767373
206.0,0.51391447
207.0,0.44844955
208.0,0.7515416
209.0,0.9887357
210.0,1.0078206
211.0,0.7328761
212.0,0.5052576
213.0,0.637579
