Frequency,PLV
6,0.36776068533444084
7,0.3790352705001945
8,0.39777779821947146
9,0.41667257917129097
10,0.42651025197425707
11,0.4191660725352172
12,0.3905780820945528
13,0.34252648212862097
14,0.2827612573790525
15,0.22296066855037186
16,0.17438277222928836
17,0.14308433648711888
18,0.12796617081275097
19,0.12302130846350634
20,0.1216975428681906
21,0.12006154760681256
22,0.11719814138560272
23,0.11365497692235517
24,0.10977080942691396
25,0.10516383294762964
26,0.09936280893818351
27,0.0926746771004551
28,0.0864704925010539
29,0.08266553245083855
