t,raw
0.0,0.29177117
1.0,0.39777595
2.0,0.5311115
3.0,0.42472622
4.0,0.39601216
5.0,0.58996063
6.0,0.53945696
7.0,0.4262064
8.0,0.45057485
9.0,0.5051866
10.0,-0.0063652773
11.0,-0.02791616
12.0,0.042829357
13.0,0.23337503
14.0,0.095005095
15.0,0.1341196
16.0,0.20491499
17.0,-0.038072746
18.0,-0.13318317
19.0,-0.28778574
20.0,0.35555515
21.0,0.16136298
22.0,0.27915558
23.0,0.5142536
24.0,0.61011314
25.0,0.67465234
26.0,0.83389807
27.0,0.7386136
28.0,0.7282375
29.0,0.8018288
30.0,0.94433004
31.0,0.7732621
32.0,0.62983894
33.0,0.62828153
34.0,0.46285778
35.0,0.45181724
36.0,0.65330726
37.0,0.59280103
38.0,0.49566722
39.0,0.15973882
40.0,-0.008268603
41.0,-0.035771374
42.0,0.022091134
43.0,-0.18726319
44.0,-0.21980456
45.0,0.14534591
46.0,0.14763567
47.0,-0.12345674
48.0,-0.15247197
49.0,-0.011143283
50.0,-0.032449942
51.0,-0.0758109
52.0,0.017841142
53.0,-0.08212329
54.0,-0.27535722
55.0,-0.41229397
56.0,-0.6324493
57.0,-0.4526772
58.0,-0.33819538
59.0,-0.32318714
60.0,-0.38334993
61.0,-0.38243464
62.0,-0.15259719
63.0,-0.23386276
64.0,-0.19728044
65.0,-0.2851569
66.0,-0.104336195
67.0,0.06216121
68.0,0.4096896
69.0,0.035267495
70.0,-0.10883403
71.0,-0.68089354
72.0,-0.51165944
73.0,-0.83727133
74.0,-0.9970995
75.0,-0.6374743
76.0,-0.6496334
77.0,-0.53263927
78.0,-0.5821098
79.0,-0.29553592
80.0,-0.14735088
81.0,0.20771109
82.0,0.4787722
83.0,0.57253027
84.0,0.47272146
85.0,0.28863958
86.0,-0.01379675
87.0,-0.0057538357
88.0,0.108579546
89.0,0.15249474
90.0,-0.19405381
91.0,-0.09207829
92.0,0.20705497
93.0,0.13775799
94.0,0.17772132
95.0,0.2954579
96.0,0.3486632
97.0,0.33786485
98.0,-0.011470751
99.0,0.12111633
100.0,0.19662504
101.0,-0.045999274
102.0,-0.096170135
103.0,0.08264083
104.0,0.29339474
105.0,0.4246537
106.0,0.35569435
107.0,0.35985518
108.0,0.49680597
109.0,0.21783422
110.0,0.21886723
111.0,-0.19502246
112.0,-0.22402266
113.0,-0.20873445
114.0,0.0064574396
115.0,-0.09214732
116.0,0.03245271
117.0,0.101476364
118.0,0.23668623
119.0,0.45443258
120.0,0.64374584
121.0,1.2044896
122.0,1.3477689
123.0,1.4378245
124.0,1.2768966
125.0,1.2862841
126.0,1.5862781
127.0,1.4609187
128.0,1.5539038
129.0,1.2677537
130.0,1.4352837
131.0,1.7349641
132.0,1.5681294
133.0,1.6934587
134.0,1.5993649
135.0,1.6306002
136.0,1.7659986
137.0,1.4861518
138.0,1.4954051
139.0,1.5163566
140.0,1.5195414
141.0,1.5957977
142.0,1.4515952
143.0,1.5193963
144.0,1.553872
145.0,1.7758662
146.0,1.7337577
147.0,1.6449512
148.0,1.7966124
149.0,1.6226217
150.0,1.226361
151.0,1.1003221
152.0,1.3205227
153.0,0.9463598
154.0,0.83550584
155.0,0.6830847
156.0,0.49558747
157.0,0.26236168
158.0,0.05231771
159.0,-0.300033
160.0,-0.6981175
161.0,-1.1006014
162.0,-1.4747101
163.0,-1.3930175
164.0,-1.7670105
165.0,-2.1977172
166.0,-2.1234598
167.0,-2.1355417
168.0,-2.0681417
169.0,-1.9108468
170.0,-1.6483372
171.0,-1.648616
172.0,-1.9144833
173.0,-2.172797
174.0,-1.8607279
175.0,-2.0550902
176.0,-1.8672895
177.0,-1.7623632
178.0,-1.4997305
179.0,-1.364951
180.0,-1.539656
181.0,-1.3000112
182.0,-1.5040743
183.0,-1.556076
184.0,-1.2691503
185.0,-0.9121015
186.0,-0.69408345
187.0,-0.5225678
188.0,-0.31944424
189.0,-0.21973962
190.0,-0.019585649
191.0,0.34888858
192.0,0.034275807
193.0,0.04735145
194.0,0.0061555994
195.0,0.2427944
196.0,0.20420328
197.0,0.18848059
198.0,0.15533759
199.0,-0.21067338
200.0,-0.11058179
201.0,-0.11524089
202.0,-0.36698383
203.0,-0.2521282
204.0,-0.2543199
205.0,-0.30465165
206.0,-0.027683655
207.0,0.018362796
208.0,0.36867493
209.0,-0.08590041
210.0,-0.22191772
211.0,0.0076073664
212.0,0.24702398
213.0,0.20756416
214.0,-0.012599434
215.0,-0.09817804
216.0,-0.014524034
217.0,0.16022201
218.0,0.019563552
219.0,0.29092225
220.0,0.15344398
221.0,0.39673537
222.0,0.4910764
223.0,0.49433973
224.0,0.39669394
225.0,0.3019778
226.0,0.39428943
227.0,0.51863027
228.0,0.67873764
229.0,0.52117074
230.0,0.56124026
231.0,0.5630114
232.0,0.3737061
233.0,0.31477547
234.0,0.09823766
235.0,-0.23910816
236.0,-0.40599802
237.0,-0.30433285
238.0,-0.32915974
239.0,0.02046822
240.0,0.08640516
241.0,-0.08008169
242.0,0.044699505
243.0,0.00740128
244.0,0.36365476
245.0,0.37182355
246.0,0.32835117
247.0,0.40043628
248.0,0.31820655
249.0,0.22585343
250.0,-0.098770484
251.0,0.16435139
252.0,0.15185219
253.0,0.12413283
254.0,0.09817571
255.0,0.15713072
256.0,-0.2777267
257.0,-0.36327702
258.0,-0.6175019
259.0,-0.8183292
260.0,-0.846648
261.0,-0.88271654
262.0,-0.76631397
263.0,-0.5441429
264.0,-0.5698806
265.0,-0.56010836
266.0,-0.7551641
267.0,-0.6778546
268.0,-0.9213686
269.0,-0.9828842
270.0,-1.110958
271.0,-0.9770582
272.0,-0.7440934
273.0,-0.48592606
274.0,-0.6916363
275.0,-0.9944906
276.0,-1.1891832
277.0,-1.0750184
278.0,-0.77392244
279.0,-0.6941247
280.0,-0.46577537
281.0,-0.56100756
282.0,-0.45005873
283.0,-0.3293808
284.0,-0.9712197
285.0,-1.1666018
286.0,-1.2860099
287.0,-1.2395263
288.0,-1.1632705
289.0,-1.1826028
290.0,-0.9300169
291.0,-1.0754641
292.0,-1.0187044
293.0,-1.3770355
294.0,-1.4140071
295.0,-1.4350001
296.0,-1.2702266
297.0,-1.3468114
298.0,-1.2353976
299.0,-1.1121066
300.0,-1.1159959
301.0,-0.8961809
302.0,-0.8458575
303.0,-0.6246499
304.0,-0.44106042
305.0,-0.18610498
306.0,-0.17877054
307.0,-0.43056107
308.0,-0.40228793
309.0,-0.1452925
310.0,-0.25888893
311.0,-0.49645618
312.0,-0.7514885
313.0,-0.87426096
314.0,-0.52415794
315.0,-0.53971493
316.0,-0.4331191
317.0,-0.26105767
318.0,-0.32952076
319.0,-0.076021284
320.0,-0.2600342
321.0,-0.4373272
322.0,-0.81736475
323.0,-0.338842
324.0,-0.5077518
325.0,-0.3490311
326.0,-0.33378944
327.0,0.021889977
328.0,0.22065713
329.0,0.20351791
330.0,0.33860216
331.0,0.3659533
332.0,0.52483267
333.0,0.45058003
334.0,-0.006395349
335.0,0.033265643
336.0,-0.034853496
337.0,0.18948801
338.0,0.17374681
339.0,-0.2786688
340.0,-0.20590083
341.0,-0.5279865
342.0,-0.8206188
343.0,-0.41317785
344.0,-0.37217
345.0,-0.21019033
346.0,-0.22647956
347.0,-0.39270493
348.0,-0.49363706
349.0,-0.37506732
350.0,-0.3019463
351.0,-0.40816012
352.0,-0.14061972
353.0,-0.2241959
354.0,-0.18962392
355.0,-0.03955051
356.0,-0.122585125
357.0,-0.05061009
358.0,0.31125513
359.0,0.12065786
360.0,-0.033097573
361.0,0.2609054
362.0,0.3358466
363.0,0.3790721
364.0,0.17600334
365.0,0.4267615
366.0,0.33559683
367.0,0.41207084
368.0,0.56913894
369.0,0.42994767
370.0,0.7483393
371.0,0.56785595
372.0,0.16982436
373.0,0.04989717
374.0,-0.24228324
375.0,-0.17340727
376.0,-0.0735137
377.0,0.07490097
378.0,0.09319086
379.0,0.39038497
380.0,0.5637268
381.0,0.6833314
382.0,0.81569064
383.0,0.96326196
384.0,1.1146071
385.0,1.1956658
386.0,1.2995924
387.0,1.3324627
388.0,1.2248147
389.0,1.4725806
390.0,1.409705
391.0,1.173523
392.0,1.0841287
393.0,1.0127888
394.0,1.2377608
395.0,0.9116429
396.0,1.3200144
397.0,1.2414471
398.0,1.3517305
399.0,1.4556317
400.0,1.179084
401.0,0.91989976
402.0,1.4028717
403.0,1.1587465
404.0,0.969324
405.0,1.0701358
406.0,1.1998541
407.0,1.0379055
408.0,0.88704437
409.0,0.82342434
410.0,0.4928925
411.0,0.45361292
412.0,0.41050658
413.0,0.45310205
414.0,0.096948005
415.0,0.121234864
416.0,-0.13143538
417.0,0.058059763
418.0,0.19833322
419.0,-0.13858768
420.0,-0.055209585
421.0,-0.339775
422.0,-0.36051637
423.0,-0.6173989
424.0,-0.84047955
425.0,-0.6848431
426.0,-0.53734064
427.0,-0.3393734
428.0,-0.5526916
429.0,-0.37361246
430.0,-0.35731107
431.0,-0.47885314
432.0,-0.26524168
433.0,-0.300559
434.0,-0.45859772
435.0,-0.5638773
436.0,-0.9953445
437.0,-1.1525186
438.0,-1.2688137
439.0,-1.4878749
440.0,-1.1867386
441.0,-0.9490215
442.0,-0.80774605
443.0,-0.56736785
444.0,-0.21976493
445.0,-0.008039567
446.0,-0.31355262
447.0,-0.59065115
448.0,-0.9036021
449.0,-1.1004616
450.0,-1.3911184
451.0,-1.0670716
452.0,-0.8486983
453.0,-0.8381507
454.0,-0.965783
455.0,-0.58706695
456.0,-0.38969195
457.0,-0.4632183
458.0,-0.24818218
459.0,-0.03315364
460.0,-0.061931673
461.0,-0.068572186
462.0,-0.16949077
463.0,-0.48426744
464.0,-0.29785582
465.0,0.061668698
466.0,0.20383689
467.0,-0.101770625
468.0,0.15742779
469.0,0.48030803
470.0,0.59341663
471.0,0.75819224
472.0,0.87946075
473.0,1.0197159
474.0,0.9193272
475.0,1.1299853
476.0,1.3366189
477.0,1.2193443
478.0,1.2397742
479.0,1.5183011
480.0,1.3289263
481.0,1.1688036
482.0,1.1308658
483.0,1.106424
484.0,1.2364883
485.0,1.3397871
486.0,1.4483862
487.0,1.5066326
488.0,1.9276948
489.0,1.9004781
490.0,1.5711701
491.0,1.7428088
492.0,1.6541721
493.0,1.6289157
494.0,1.7951111
495.0,1.6586742
496.0,1.5608608
497.0,1.6877285
498.0,1.6487309
499.0,1.4594288
500.0,1.1587758
501.0,1.3368357
502.0,1.3184029
503.0,1.1541007
504.0,0.7371279
505.0,0.6699568
506.0,0.7629612
507.0,0.45671713
508.0,0.53208596
509.0,0.35991594
510.0,-0.05558146
511.0,-0.34340632
512.0,-0.7490883
513.0,-0.963316
514.0,-1.1086785
515.0,-1.2682345
516.0,-1.3148626
517.0,-1.2730278
518.0,-1.2103676
519.0,-1.3521454
520.0,-1.350357
521.0,-1.3272874
522.0,-1.5694525
523.0,-1.3375096
524.0,-1.4664108
525.0,-1.2533947
526.0,-0.9821882
527.0,-1.0179188
528.0,-0.80496365
529.0,-0.7597174
530.0,-0.61126363
531.0,-1.0769168
532.0,-0.98816514
533.0,-1.04041
534.0,-0.8444172
535.0,-0.9262827
536.0,-1.0348563
537.0,-0.89116865
538.0,-0.46605045
539.0,-0.42503914
540.0,0.08816415
541.0,0.008119098
542.0,-0.27011093
543.0,-0.20001544
544.0,-0.46684083
545.0,-0.62422144
546.0,-0.18492328
547.0,-0.2746218
548.0,-0.38530767
549.0,-0.16437708
550.0,-0.20485891
551.0,-0.3583965
552.0,-0.6353334
553.0,-0.33233288
554.0,-0.22472355
555.0,-0.23700991
556.0,-0.31419548
557.0,-0.62213767
558.0,-0.2877747
559.0,-0.37431085
560.0,-0.2409228
561.0,-0.29929107
562.0,-0.12113695
563.0,-0.23669769
564.0,-0.24875663
565.0,-0.09709723
566.0,0.30894896
567.0,0.14824452
568.0,0.1121184
569.0,0.26252744
570.0,0.3174166
571.0,0.60208696
572.0,0.9571508
573.0,1.2022095
574.0,1.0697277
575.0,0.9813819
576.0,1.1390196
577.0,1.0557129
578.0,0.8145948
579.0,0.69071406
580.0,1.0647867
581.0,0.7555606
582.0,0.767229
583.0,0.5387785
584.0,0.3444501
585.0,-0.03731223
586.0,0.17506126
587.0,-0.17466107
588.0,-0.083550185
589.0,-0.14824234
590.0,-0.14131042
591.0,-0.33719707
592.0,-0.35750076
593.0,-0.23339215
594.0,-0.2983752
595.0,-0.09996616
596.0,0.05409145
597.0,0.22698659
598.0,0.12829374
599.0,-0.16283336
600.0,0.05454235
601.0,0.09281538
602.0,-0.12843706
603.0,0.033944167
604.0,0.17918685
605.0,0.13641252
606.0,0.12320354
607.0,0.28739357
608.0,0.25416398
609.0,0.5789226
610.0,0.29950514
611.0,0.27479458
612.0,0.31621268
613.0,0.26234755
614.0,0.1798147
615.0,-0.12198068
616.0,-0.07233443
617.0,-0.29979846
618.0,-0.3606846
619.0,-0.30990976
620.0,-0.29921404
621.0,-0.24255535
622.0,-0.42882106
623.0,-0.44375384
624.0,-0.48984095
625.0,-0.46082923
626.0,-0.25404245
627.0,-0.65565646
628.0,-0.46133515
629.0,-0.23141943
630.0,0.010745233
631.0,0.17763504
632.0,0.19381914
633.0,0.025846528
634.0,0.16890827
635.0,-0.021723641
636.0,0.3202723
637.0,0.03939922
638.0,0.14608268
639.0,-0.011563248
640.0,0.38674587
641.0,0.011177585
642.0,-0.3426168
643.0,-0.2900102
644.0,-0.7081993
645.0,-0.8499678
646.0,-0.6598478
647.0,-0.6668373
648.0,-0.77199966
649.0,-0.7765621
650.0,-0.9655463
651.0,-1.0981807
652.0,-1.0400381
653.0,-1.2124143
654.0,-1.3130751
655.0,-1.2911786
656.0,-1.2392615
657.0,-0.98326826
658.0,-1.1974279
659.0,-1.2093258
660.0,-1.313697
661.0,-1.485061
662.0,-1.1509032
663.0,-0.99831563
664.0,-0.78768915
665.0,-0.38046107
666.0,-0.3985182
667.0,-0.55669594
668.0,-0.53756785
669.0,-0.47176686
670.0,-0.6007675
671.0,-0.5270465
672.0,-0.2422816
673.0,-0.5269685
674.0,-0.60416603
675.0,-0.46158752
676.0,-0.41853598
677.0,0.068291
678.0,0.12130852
679.0,-0.043929823
680.0,-0.11558993
681.0,-0.25226167
682.0,0.05273749
683.0,-0.071942315
684.0,-0.30225003
685.0,-0.29619476
686.0,-0.12515496
687.0,-0.26178005
688.0,-0.15538086
689.0,-0.13293663
690.0,-0.24721222
691.0,-0.2397959
692.0,-0.19550912
693.0,-0.10720375
694.0,0.08410693
695.0,-0.050318293
696.0,-0.3004757
697.0,-0.1565055
698.0,-0.012002114
699.0,0.08414164
700.0,0.032251067
701.0,0.27930945
702.0,0.8740816
703.0,1.3038812
704.0,1.5711975
705.0,1.6007763
706.0,1.7595801
707.0,1.5093504
708.0,1.816941
709.0,2.0835528
710.0,1.9496288
711.0,2.1199398
712.0,2.143925
713.0,2.4572537
714.0,2.5973558
715.0,2.6793125
716.0,2.8233016
717.0,3.260649
718.0,3.0940034
719.0,3.3339105
720.0,3.7957785
721.0,4.12163
722.0,4.299554
723.0,4.4797606
724.0,4.630297
725.0,4.600314
726.0,4.239218
727.0,3.24515
728.0,1.49991
729.0,-1.01355
730.0,-3.4909418
731.0,-5.0253043
732.0,-5.591635
733.0,-4.789965
734.0,-4.587351
735.0,-3.601795
736.0,-3.0075934
737.0,-2.9228535
738.0,-2.4765012
739.0,-2.0534377
740.0,-1.7717642
741.0,-1.6591413
742.0,-1.6111034
743.0,-1.3577286
744.0,-1.3536667
745.0,-0.81309974
746.0,-0.7945795
747.0,-0.80908626
748.0,-1.1329877
749.0,-0.74272597
750.0,-0.70678926
751.0,-0.54722273
752.0,-0.3386936
753.0,-0.2707615
754.0,0.00068038085
755.0,-0.26945257
756.0,-0.352086
757.0,-0.40647808
758.0,-0.68433374
759.0,-0.5419937
760.0,-0.5440717
761.0,-0.772792
762.0,-0.69062376
763.0,-0.3001332
764.0,-0.39466628
765.0,-0.17022856
766.0,-0.15803643
767.0,-0.15633477
768.0,-0.091628864
769.0,-0.32595468
770.0,-0.20276299
771.0,-0.21354952
772.0,0.03668797
773.0,-0.19905224
774.0,-0.26574588
775.0,-0.14978758
776.0,-0.40137628
777.0,-0.3153902
778.0,-0.25476453
779.0,-0.19270149
780.0,-0.13136774
781.0,-0.360694
782.0,-0.4792691
783.0,-0.5577717
784.0,-0.39551806
785.0,-0.4097213
786.0,-0.65462416
787.0,-0.61270154
788.0,-0.6504288
789.0,-0.44032836
790.0,-0.5242535
791.0,0.050646372
792.0,-0.005201928
793.0,-0.6112311
794.0,-0.7617179
795.0,-0.5770059
796.0,-0.55412364
797.0,-0.67908925
798.0,-0.919297
799.0,-0.5244625
800.0,-0.35961276
801.0,-0.56273043
802.0,-0.36993417
803.0,-0.3259873
804.0,-0.30476913
805.0,-0.3741661
806.0,-0.33846396
807.0,-0.1414542
808.0,-0.47978798
809.0,-0.51253587
810.0,-0.26894215
811.0,-0.34238854
812.0,-0.437578
813.0,-0.3770434
814.0,-0.35775405
815.0,-0.27477682
816.0,-0.3909423
817.0,-0.25049937
818.0,-0.16353247
819.0,-0.21295361
820.0,0.08247512
821.0,-0.040554307
822.0,0.047341954
823.0,0.2650048
824.0,0.26051864
825.0,0.009056303
826.0,-0.3096727
827.0,-0.46419102
828.0,-0.23298302
829.0,-0.19876944
830.0,-0.1768074
831.0,0.030883368
832.0,0.05233874
833.0,0.4842935
834.0,0.2906141
835.0,0.65203995
836.0,0.5613458
837.0,0.748847
838.0,0.7747226
839.0,0.81517464
840.0,0.9144969
841.0,0.9493994
842.0,0.8308963
843.0,0.7296664
844.0,0.65823466
845.0,0.664741
846.0,0.42398766
847.0,0.47590172
848.0,0.5631997
849.0,0.3481932
850.0,0.16039084
851.0,0.36314648
852.0,0.10534135
853.0,-0.05762041
854.0,0.17360581
855.0,0.4930095
856.0,0.475055
857.0,0.80485225
858.0,0.8055508
859.0,0.7805957
860.0,0.8326212
861.0,0.84902376
862.0,0.7050616
863.0,0.7852335
864.0,0.7739843
865.0,0.62107575
866.0,0.6577589
867.0,0.8187985
868.0,1.1171775
869.0,1.6124272
870.0,1.6217428
871.0,1.8419001
872.0,1.7744654
873.0,1.4602904
874.0,1.4156569
875.0,1.5360087
876.0,1.4986488
877.0,1.1885035
878.0,1.1675413
879.0,1.1163043
880.0,1.0297931
881.0,1.1181949
882.0,1.1220012
883.0,1.0692533
884.0,0.49019772
885.0,0.696462
886.0,0.8215677
887.0,0.996936
888.0,0.9910531
889.0,0.7567219
890.0,0.5468842
891.0,0.2663145
892.0,0.50836855
893.0,0.41611147
894.0,0.114153706
895.0,0.25337568
896.0,0.26749128
897.0,0.28594002
898.0,0.21521313
899.0,-0.0011714762
900.0,-0.6164891
901.0,-0.6713286
902.0,-0.96135193
903.0,-0.96434057
904.0,-0.76516277
905.0,-0.6993799
906.0,-0.38423532
907.0,-0.58988005
908.0,-0.9585134
909.0,-0.808997
910.0,-0.9666105
911.0,-1.1661768
912.0,-0.72523826
913.0,-0.7286715
914.0,-0.3500613
915.0,-0.2586065
916.0,0.067064434
917.0,0.13124773
918.0,0.39386758
919.0,0.26570353
920.0,0.41377145
921.0,0.13174374
922.0,-0.051461708
923.0,-0.05803225
924.0,0.060309276
925.0,-0.072428785
926.0,-0.27193627
927.0,0.007986273
928.0,-0.036679357
929.0,-0.23421673
930.0,-0.24274448
931.0,-0.25071317
932.0,-0.07091873
933.0,-0.29975554
934.0,-0.017990435
935.0,-0.058724746
936.0,-0.26388073
937.0,-0.38285953
938.0,-0.35868406
939.0,-0.717516
940.0,-0.9071027
941.0,-0.75331646
942.0,-0.7002868
943.0,-0.90849733
944.0,-1.057665
945.0,-0.8958726
946.0,-0.60869294
947.0,-0.7882745
948.0,-0.40680966
949.0,-0.34817728
950.0,-0.32189572
951.0,-0.483491
952.0,-0.44672433
953.0,-0.4667844
954.0,-0.23476028
955.0,-0.13247092
956.0,-0.43248418
957.0,-0.37771305
958.0,-0.24266967
959.0,-0.2089429
960.0,-0.19493103
961.0,0.029871684
962.0,-0.04201752
963.0,-0.25046852
964.0,-0.06864816
965.0,0.09083168
966.0,-0.039950263
967.0,0.23488669
968.0,0.03641325
969.0,0.078839295
970.0,-0.43972328
971.0,-0.4482761
972.0,-0.12356981
973.0,-0.19562681
974.0,-0.10399369
975.0,-0.008504517
976.0,-0.03145311
977.0,0.14972973
978.0,0.11092415
979.0,0.5688252
980.0,0.65422934
981.0,0.458025
982.0,0.48706242
983.0,0.79044926
984.0,0.8926581
985.0,0.618316
986.0,0.5450478
987.0,0.6949375
988.0,0.51798075
989.0,0.46034244
990.0,0.6853003
991.0,0.5610727
992.0,0.25272566
993.0,0.4166098
994.0,0.40348527
995.0,0.42358235
996.0,0.49486107
997.0,0.39593035
998.0,0.2340653
999.0,-0.018050546
1000.0,-0.008380823
1001.0,-0.13062122
1002.0,0.11124909
1003.0,0.24501579
1004.0,0.48374903
1005.0,0.7693499
1006.0,0.70364845
1007.0,0.6626544
1008.0,0.885
1009.0,1.020705
1010.0,1.03994
1011.0,1.2654867
1012.0,1.2250075
1013.0,1.2670475
1014.0,1.2670978
1015.0,1.624966
1016.0,1.6220291
1017.0,1.3730444
1018.0,1.4551951
1019.0,1.0781064
1020.0,1.2331729
1021.0,1.2524056
1022.0,1.5063694
1023.0,1.4157101
1024.0,1.6053957
1025.0,1.3749652
1026.0,1.229847
1027.0,1.1939229
1028.0,0.9797615
1029.0,0.9441357
1030.0,1.0412228
1031.0,0.8185645
1032.0,0.2245351
1033.0,0.2103492
1034.0,0.23405707
1035.0,0.29601115
1036.0,0.4112996
1037.0,0.15512592
1038.0,-0.28893155
1039.0,-0.6043419
1040.0,-0.5871105
1041.0,-0.46595702
1042.0,-0.47595546
1043.0,-0.5948771
1044.0,-0.35839418
1045.0,-0.2340018
1046.0,-0.6193367
1047.0,-0.5081003
1048.0,-0.318833
1049.0,-0.044909336
1050.0,-0.25660777
1051.0,-0.42408854
1052.0,-0.4043511
1053.0,-0.2674826
