Frequency,PLV
6,0.3675675533964517
7,0.3701640584243743
8,0.37362436454478754
9,0.37495509990110354
10,0.3707164168893007
11,0.3579935107191683
12,0.33532447144117283
13,0.30333549829978435
14,0.26480379330460724
15,0.22400048372386636
16,0.18549037201396837
17,0.152877664192426
18,0.12801982584210125
19,0.11094004786580344
20,0.10028867723612903
21,0.09401535285576405
22,0.08998160905468085
23,0.08641282372426642
24,0.08218698466679006
25,0.07695697785588006
26,0.07108651936359069
27,0.06541426990426362
28,0.06092673077029056
29,0.05845202776564923
