Frequency,PLV
6,0.3046542989888513
7,0.30874623939037404
8,0.3154603520973892
9,0.3222929093503409
10,0.3264899975858499
11,0.32596616615120305
12,0.3200320838488154
13,0.3096187161313359
14,0.2968817877916457
15,0.2843606880672357
16,0.2740676157035915
17,0.26687120869674436
18,0.2623506707790109
19,0.25908014784380373
20,0.2551791472798246
21,0.24894176134697857
22,0.23937533888461884
23,0.22650364515632274
24,0.2113423163665987
25,0.19556041680764935
26,0.18097098398710737
27,0.16906916302023228
28,0.16079984333374675
29,0.1565994484114365
