Frequency,PLV
6,0.3923659804997212
7,0.39546998416965656
8,0.39988479882914024
9,0.40257331026469795
10,0.4001708259173103
11,0.38997381596354247
12,0.3707044455754038
13,0.34285146005515904
14,0.3085282136255892
15,0.27091610061729954
16,0.23345780438341035
17,0.19903304878399242
18,0.16937228106726154
19,0.14489929416930686
20,0.12503046562129067
21,0.10876043808362687
22,0.09524404238516723
23,0.08411625513063505
24,0.07545197752737719
25,0.0694560489948344
26,0.0660926569289628
27,0.06486978582529575
28,0.06490216730244978
29,0.06522968029385995
