Frequency,PLV
6,0.2992098979629262
7,0.32496833171686684
8,0.36528515059896477
9,0.4031649521079733
10,0.42361396121438044
11,0.419161013455519
12,0.3904342496059147
13,0.3435223880980254
14,0.28708372954524597
15,0.22995277550730314
16,0.17912599756142472
17,0.1385198628093128
18,0.10897655896930566
19,0.0895469860826799
20,0.07869193361923603
21,0.0741504811812275
22,0.07266468849232302
23,0.07103639529638417
24,0.06775944882271123
25,0.06355146209493447
26,0.06019055164890989
27,0.058746253342796366
28,0.058851724752803765
29,0.05935081625858765
