Frequency,PLV
6,0.2844266131053361
7,0.3066204725099062
8,0.3435482133999469
9,0.3857020739063547
10,0.42244989240307085
11,0.44143341297762984
12,0.43418634240428455
13,0.4030482018668262
14,0.36140772584425873
15,0.32665515692874203
16,0.3109337422007241
17,0.31705819725080514
18,0.34077235543687306
19,0.3728153590377602
20,0.39849610415824266
21,0.4011795599953016
22,0.3733378104291872
23,0.325196584547562
24,0.2778603653564294
25,0.246563023243256
26,0.2326960157240476
27,0.22920021707742558
28,0.22901139981901267
29,0.22902934401031885
