Frequency,PLV
6,0.1647339114543659
7,0.17095117471973167
8,0.1823423936614745
9,0.19672581978974318
10,0.21087853211683505
11,0.2213000245152321
12,0.22576622233916535
13,0.22485009939735945
14,0.22198875947859914
15,0.22147053852068543
16,0.22548963240622621
17,0.23243597196997806
18,0.23771308209503783
19,0.2364158794968915
20,0.22599895254619248
21,0.20744828328477977
22,0.1846221702515204
23,0.16230034959251866
24,0.14394409133665026
25,0.13038796099901231
26,0.1202951100187827
27,0.1120028334356612
28,0.10522220159293835
29,0.101169163113856
