Frequency,PLV
6,0.31481853125102094
7,0.32581075984253005
8,0.34434153726284167
9,0.36427188657855397
10,0.37793262815303
11,0.37784712535892345
12,0.35932543834267056
13,0.3228217322017067
14,0.2739767333728044
15,0.22086513264441116
16,0.170548681834719
17,0.12738373888747348
18,0.09340188628509186
19,0.06929302659268051
20,0.05489540322427745
21,0.049311912127494445
22,0.05098650660928966
23,0.057664501428892886
24,0.06626646209032457
25,0.07315518214840032
26,0.07527512218702916
27,0.07186926985376957
28,0.0654157657584879
29,0.06042116017188803
