Frequency,PSD
6.0,0.4659613923907281
6.08,0.46664127396439725
6.16,0.4679093981117193
6.24,0.469597913327548
6.32,0.47149158520661283
6.4,0.47336615584779246
6.48,0.47503086362717667
6.5600000000000005,0.4763688026296974
6.640000000000001,0.4773685891656181
6.72,0.47814149924174215
6.8,0.47891993178895204
6.88,0.48003566674378173
6.96,0.4818796338717053
7.04,0.4848482667171005
7.12,0.4892843083686949
7.2,0.4954214830716941
7.28,0.503342270975663
7.36,0.5129560186590881
7.44,0.5240011355583194
7.5200000000000005,0.5360709083913103
7.6000000000000005,0.5486584534978723
7.68,0.561213396756088
7.76,0.5732015876933514
7.84,0.5841596308385906
7.92,0.5937379176138903
8.0,0.6017285241841077
8.08,0.6080770752526143
8.16,0.6128798594193797
8.24,0.6163687879403039
8.32,0.6188871928654195
8.4,0.6208591874720165
8.48,0.6227547165972622
8.56,0.6250518661052771
8.64,0.6281977461950454
8.72,0.6325694358655414
8.8,0.6384370454848294
8.88,0.645931755983334
8.96,0.6550224616344347
9.040000000000001,0.6655050604900375
9.120000000000001,0.6770081908052663
9.200000000000001,0.68901807168927
9.28,0.7009229998788463
9.36,0.7120751380779217
9.44,0.721863918999593
9.52,0.7297923253957516
9.6,0.735545249759172
9.68,0.7390387870128861
9.76,0.740441097740891
9.84,0.7401593757957808
9.92,0.7387929055210394
10.0,0.7370581715637801
10.08,0.7356972027142346
10.16,0.73538356888062
10.24,0.7366408861434758
10.32,0.7397861445590277
10.4,0.7449052029805624
10.48,0.751861532453068
10.56,0.7603331698444961
10.64,0.7698682258904317
10.72,0.7799471180696336
10.8,0.7900402727452502
10.88,0.799652985915344
10.96,0.8083535213986931
11.040000000000001,0.8157851451613162
11.120000000000001,0.8216664619252724
11.200000000000001,0.825786280836448
11.28,0.8279989702432305
11.36,0.8282241466946973
11.44,0.8264513684651122
11.52,0.8227473387314731
11.6,0.8172610076173027
11.68,0.8102215943859397
11.76,0.8019260697007259
11.84,0.792715568240479
11.92,0.7829435966894694
12.0,0.7729416417577557
12.08,0.7629889431030278
12.16,0.7532923583688174
12.24,0.7439796439265821
12.32,0.7351059118321623
12.4,0.726669611196308
12.48,0.7186321646985581
12.56,0.710935008642096
12.64,0.7035092844163191
12.72,0.696276278456802
12.8,0.689139996294933
12.88,0.6819759982537409
12.96,0.6746220554885851
13.040000000000001,0.6668759604643143
13.120000000000001,0.6585040725871006
13.200000000000001,0.6492614119989116
13.280000000000001,0.638921061626992
13.36,0.627308045719291
13.44,0.6143313169526982
13.52,0.6000073372522042
13.6,0.5844700081419987
13.68,0.5679641318111144
13.76,0.550822668560346
13.84,0.533431165338729
13.92,0.5161852096135426
14.0,0.4994480719731797
14.08,0.48351553626770216
14.16,0.46859329782766046
14.24,0.45478959883744885
14.32,0.44212259587992453
14.4,0.4305390678700043
14.48,0.41993914639983765
14.56,0.41020119818314243
14.64,0.40120185203603
14.72,0.3928281084931328
14.8,0.3849809041520694
14.88,0.37757175379526475
14.96,0.37051560990088805
15.040000000000001,0.36372357319090265
15.120000000000001,0.35709858219700474
15.200000000000001,0.3505359855725831
15.280000000000001,0.34392937493859266
15.36,0.3371806396572677
15.44,0.33021219330010815
15.52,0.32297884542317623
15.6,0.31547683394132875
15.68,0.30774798573106366
15.76,0.29987770633758076
15.84,0.29198640532616876
15.92,0.284214960355441
16.0,0.2767058296910566
16.080000000000002,0.26958232492426315
16.16,0.26292918957779626
16.240000000000002,0.25677780650559623
16.32,0.25109892531227745
16.4,0.24580472092981603
16.48,0.24076039522551493
16.56,0.23580371667903516
16.64,0.2307692708869798
16.72,0.22551317643244378
16.8,0.21993388658205332
16.88,0.21398550421132012
16.96,0.20768159436765155
17.04,0.20108940234645475
17.12,0.19431621393652126
17.2,0.1874909234137267
17.28,0.1807444603485831
17.36,0.17419253169206206
17.44,0.16792330910655573
17.52,0.16199149477986077
17.6,0.1564189193244224
17.68,0.15120070371397354
17.76,0.14631521033446093
17.84,0.14173558604517794
17.92,0.1374406644210433
18.0,0.1334233014483924
18.080000000000002,0.12969479496141031
18.16,0.12628478490065756
18.240000000000002,0.1232368305766263
18.32,0.1206005839560931
18.400000000000002,0.11842200597559235
18.48,0.11673332295989364
18.56,0.11554436574711574
18.64,0.11483661131004262
18.72,0.11456074252297062
18.8,0.1146379677640108
18.88,0.11496480407190145
18.96,0.11542060273760443
19.04,0.11587682392087566
19.12,0.116206953280593
19.2,0.11629598339039193
19.28,0.11604853053955838
19.36,0.11539489389390449
19.44,0.11429465541865644
19.52,0.11273772634357464
19.6,0.11074302606296764
19.68,0.10835519189104778
19.76,0.10563983636870035
19.84,0.10267788922713905
19.92,0.09955950561032503
20.0,0.09637793112029837
20.080000000000002,0.09322363148294188
20.16,0.09017895032726396
20.240000000000002,0.08731355746082192
20.32,0.0846809700365321
20.400000000000002,0.0823164313081094
20.48,0.08023637806240594
20.56,0.07843959827462008
20.64,0.07690998365318746
20.72,0.07562055390125764
20.8,0.07453822337169058
20.88,0.0736286480437267
20.96,0.07286046619293232
21.04,0.07220833867146463
21.12,0.07165438766089754
21.2,0.07118789135291162
21.28,0.07080337370110949
21.36,0.07049749114638632
21.44,0.0702653247633311
21.52,0.07009680517747616
21.6,0.0699740044295261
21.68,0.06986991020234039
21.76,0.0697490577949462
21.84,0.06957006287633377
21.92,0.06928972875936705
22.0,0.06886807030496626
22.080000000000002,0.06827337986031676
22.16,0.06748641709215475
22.240000000000002,0.06650295412825537
22.32,0.06533422241082996
22.400000000000002,0.06400521788790683
22.48,0.06255123220217249
