t,raw
0.0,0.28728083
1.0,-0.03976029
2.0,-0.0050245747
3.0,0.13133244
4.0,0.35701546
5.0,0.35255167
6.0,0.49854353
7.0,0.29068404
8.0,0.65746236
9.0,0.8325329
10.0,0.74970824
11.0,0.5394118
12.0,0.36702815
13.0,0.35926342
14.0,0.6682486
15.0,0.89838934
16.0,0.9415668
17.0,0.75419545
18.0,0.68090457
19.0,0.6659263
20.0,0.54030967
21.0,0.6856415
22.0,0.98492897
23.0,1.3160179
24.0,1.4029542
25.0,1.3473793
26.0,1.2777921
27.0,1.3030844
28.0,1.4987471
29.0,1.4059384
30.0,1.9542156
31.0,2.1569543
32.0,2.3222907
33.0,2.126888
34.0,2.143606
35.0,1.9349872
36.0,1.6251793
37.0,1.6212023
38.0,1.6241721
39.0,1.5091835
40.0,1.3119321
41.0,1.4750547
42.0,1.2824721
43.0,1.3336055
44.0,1.0041157
45.0,1.1895189
46.0,1.1420823
47.0,1.1385951
48.0,0.91225374
49.0,0.7026444
50.0,0.6971023
51.0,0.5430218
52.0,0.7501329
53.0,0.6742311
54.0,0.7516456
55.0,0.63652605
56.0,0.46243033
57.0,-0.17904934
58.0,-0.061194263
59.0,-0.16457814
60.0,-0.31325206
61.0,-0.6085197
62.0,-0.49032098
63.0,-0.5363243
64.0,-0.6957589
65.0,-0.65429294
66.0,-0.61995703
67.0,-0.4889614
68.0,-0.68677753
69.0,-0.9054534
70.0,-0.6624374
71.0,-0.35302943
72.0,-0.40994307
73.0,-0.22925392
74.0,0.060587
75.0,-0.09896902
76.0,-0.20611328
77.0,0.08061181
78.0,0.33909938
79.0,0.48635978
80.0,0.43749437
81.0,0.6057532
82.0,0.8265971
83.0,1.0197362
84.0,0.99691665
85.0,0.84802073
86.0,0.84193844
87.0,0.87586886
88.0,0.927414
89.0,0.79187727
90.0,0.63132554
91.0,0.6245299
92.0,0.75859725
93.0,0.7546531
94.0,0.95160276
95.0,1.08165
96.0,1.2177368
97.0,1.3631984
98.0,1.3168323
99.0,1.1406486
100.0,0.96917474
101.0,1.277742
102.0,1.5859568
103.0,1.4595455
104.0,1.648016
105.0,1.6541063
106.0,1.4314421
107.0,1.2644986
108.0,0.7614888
109.0,0.52939934
110.0,0.9816008
111.0,0.68295735
112.0,0.54633033
113.0,0.20794229
114.0,0.05505422
115.0,0.36252278
116.0,0.20374607
117.0,0.44235763
118.0,0.6931896
119.0,0.60350543
120.0,0.65725476
121.0,0.5799789
122.0,0.93844163
123.0,0.9594877
124.0,0.9563118
125.0,1.3854486
126.0,1.4463099
127.0,1.40224
128.0,1.3257705
129.0,1.0810341
130.0,0.9251767
131.0,0.8259246
132.0,0.70744324
133.0,0.55465347
134.0,-0.0072380486
135.0,-0.48519665
136.0,-0.663934
137.0,-0.91218376
138.0,-1.2940519
139.0,-1.3489858
140.0,-1.286283
141.0,-1.2548627
142.0,-1.1037357
143.0,-0.84613526
144.0,-0.5969649
145.0,-0.5473494
146.0,-0.4556661
147.0,-0.4225667
148.0,-0.25427395
149.0,-0.83282256
150.0,-0.8565891
151.0,-0.86874026
152.0,-1.0459137
153.0,-0.7201412
154.0,-0.5168429
155.0,-0.6329685
156.0,-0.6768399
157.0,-0.7309473
158.0,-0.46302566
159.0,-0.42691553
160.0,-0.22117533
161.0,-0.40115356
162.0,-0.88326836
163.0,-0.5997527
164.0,-0.58375263
165.0,-0.47678298
166.0,-0.4715744
167.0,-0.73438334
168.0,-1.1860379
169.0,-1.2560713
170.0,-1.2318391
171.0,-0.8370335
172.0,-0.65286785
173.0,-0.34476465
174.0,-0.39366308
175.0,-0.4847899
176.0,-0.44546005
177.0,-0.6012437
178.0,-0.751471
179.0,-0.4656723
180.0,-0.6013362
181.0,-0.23954484
182.0,-0.17916621
183.0,-0.11096044
184.0,-0.5914342
185.0,-0.4856655
186.0,-0.68328047
187.0,-0.48679668
188.0,-0.34390017
189.0,-0.5748054
190.0,-0.1736224
191.0,-0.5290585
192.0,-0.7320477
193.0,-0.5123698
194.0,-0.48866433
195.0,-0.3631206
196.0,-0.13092153
197.0,-0.088566594
198.0,0.007695415
199.0,-0.41743037
200.0,-0.26450017
201.0,-0.34110188
202.0,-0.38977128
203.0,-0.89831203
204.0,-0.41194457
205.0,-0.065020435
206.0,-0.0026249986
207.0,0.2657303
208.0,0.5812604
209.0,0.77861947
210.0,0.7120796
211.0,0.7378586
212.0,0.88537717
213.0,0.98214674
214.0,0.99084854
215.0,1.085763
216.0,0.99997544
217.0,1.0504633
218.0,0.8944017
219.0,0.85037154
220.0,0.97097534
221.0,0.86189836
222.0,0.8962839
223.0,1.0719055
224.0,1.2206426
225.0,1.27854
226.0,1.0232614
227.0,1.1977258
228.0,1.3323078
229.0,1.308111
230.0,1.21515
231.0,0.98020244
232.0,1.2331561
233.0,1.45843
234.0,1.2774553
235.0,1.5045732
236.0,1.4878482
237.0,1.4611893
238.0,1.2566684
239.0,0.9544983
240.0,1.0729517
241.0,1.0624026
242.0,1.0334644
243.0,1.1937324
244.0,1.2771277
245.0,0.90683514
246.0,0.9131959
247.0,0.90051055
248.0,0.6168162
249.0,0.730249
250.0,0.93003386
251.0,0.92523664
252.0,0.8292202
253.0,0.6963031
254.0,0.5331946
255.0,0.07171086
256.0,0.31973484
257.0,0.35413274
258.0,0.5268421
259.0,0.27133977
260.0,0.32950515
261.0,0.44764256
262.0,0.08111099
263.0,-0.029256862
264.0,-0.42510688
265.0,-0.6014823
266.0,-1.0062538
267.0,-0.7685833
268.0,-0.73165876
269.0,-0.5733435
270.0,-0.83098966
271.0,-0.8964916
272.0,-0.6048839
273.0,-0.49372312
274.0,-0.7279929
275.0,-0.5678526
276.0,-0.080687016
277.0,-0.34145254
278.0,-0.27496007
279.0,-0.33946827
280.0,0.123487756
281.0,0.07143171
282.0,-0.17092776
283.0,-0.11202011
284.0,-0.42921728
285.0,-0.5601753
286.0,-0.36468843
287.0,-0.16213998
288.0,-0.055838108
289.0,-0.089392915
290.0,-0.059498124
291.0,-0.16531307
292.0,-0.4765769
293.0,-0.28994855
294.0,0.19707839
295.0,-0.21678856
296.0,-0.4623077
297.0,-0.6521897
298.0,-0.9190738
299.0,-0.975093
300.0,-0.7565725
301.0,-0.19418742
302.0,-0.35954309
303.0,-0.17673108
304.0,-0.30715084
305.0,-0.17651479
306.0,0.046840217
307.0,0.2883092
308.0,0.39389148
309.0,0.21844973
310.0,0.19303146
311.0,0.055113137
312.0,0.07074816
313.0,-0.23493317
314.0,-0.12700966
315.0,-0.15622431
316.0,-0.33653873
317.0,-0.61662376
318.0,-0.49672017
319.0,-0.4711819
320.0,-0.3994836
321.0,-0.48081505
322.0,-0.3995483
323.0,-0.41086245
324.0,-0.16060704
325.0,-0.20252939
326.0,-0.35906464
327.0,-0.1853829
328.0,-0.35184017
329.0,-0.12719226
330.0,-0.14310104
331.0,-0.3221575
332.0,-0.41312686
333.0,-0.66113394
334.0,-0.5516526
335.0,-0.4478649
336.0,-0.18469149
337.0,-0.16843136
338.0,-0.2200078
339.0,-0.08968012
340.0,-0.0711203
341.0,0.18563318
342.0,0.3036109
343.0,0.50590825
344.0,0.48395935
345.0,0.43630528
346.0,0.53087854
347.0,0.6214467
348.0,0.6091128
349.0,0.94068646
350.0,1.0455809
351.0,1.0918989
352.0,1.3575037
353.0,1.0204842
354.0,1.109554
355.0,1.7541294
356.0,1.7632769
357.0,1.6418991
358.0,1.5926824
359.0,1.4571406
360.0,1.5218018
361.0,1.4815736
362.0,1.1799283
363.0,1.0007188
364.0,0.7186308
365.0,0.8108046
366.0,0.5181467
367.0,0.5189789
368.0,0.042855684
369.0,0.18805584
370.0,0.6093876
371.0,0.6672138
372.0,0.93754053
373.0,0.824832
374.0,0.7263585
375.0,0.6689038
376.0,0.87480664
377.0,0.5749161
378.0,0.54841185
379.0,0.6025719
380.0,0.507245
381.0,0.05781485
382.0,-0.38657713
383.0,-0.403449
384.0,-0.5013759
385.0,-0.4900992
386.0,-0.7779067
387.0,-0.8783938
388.0,-0.89952356
389.0,-0.7565493
390.0,-0.88825715
391.0,-1.0255733
392.0,-0.91769975
393.0,-0.92478234
394.0,-0.8905572
395.0,-0.5431659
396.0,-0.6462793
397.0,-0.6206215
398.0,-0.8161311
399.0,-0.8482721
