Frequency,PLV
6,0.3497449867795258
7,0.35567201610448257
8,0.3651630645577863
9,0.37411986123075536
10,0.37787952397217794
11,0.3726335935651545
12,0.3565837552465903
13,0.3303598081018671
14,0.29658998809212805
15,0.25894707087503505
16,0.2211583873826356
17,0.18629783342260664
18,0.15640819789206367
19,0.13237551558263097
20,0.11400819050298863
21,0.10031594210377648
22,0.08994328569935844
23,0.08163095914415591
24,0.07454628472618097
25,0.06837740259586214
26,0.06319773388747993
27,0.0592156193065228
28,0.056568252477077925
29,0.05526530201885674
