Frequency,PLV
6,0.4179463221447052
7,0.41844160056791196
8,0.41740620406362355
9,0.41189654701836836
10,0.39955206486990996
11,0.3796037159665809
12,0.3529626229327691
13,0.3216103244439837
14,0.2878331837662244
15,0.2536975510207424
16,0.22083692923838802
17,0.1904465451292879
18,0.1633882271534414
19,0.1403255462925952
20,0.12176836030255
21,0.10792868238515489
22,0.09845936449505822
23,0.09232849613895798
24,0.0880532510030634
25,0.08424806440092178
26,0.08017102691179492
27,0.0759365484652411
28,0.07230009532107663
29,0.07018070762224707
