Frequency,PLV
6,0.5133580615757667
7,0.5160530727301346
8,0.5201838649921379
9,0.5236666898676989
10,0.5243570884001998
11,0.5208924598868873
12,0.513262330853662
13,0.5028323565667427
14,0.4918088371117644
15,0.4824082274526602
16,0.4761030437910927
17,0.4732090455118077
18,0.4728716771337432
19,0.47335297374213914
20,0.4724849976124257
21,0.4682004650127219
22,0.45907554205758533
23,0.4447733135438895
24,0.4262232602584137
25,0.4054241323910936
26,0.3849299379453099
27,0.3672449142591746
28,0.3543719914999204
29,0.34762231890381845
