Frequency,PLV
6,0.19353255681070164
7,0.20259111609292504
8,0.21725934442781217
9,0.2322416646857043
10,0.2426426854940297
11,0.24570611393521882
12,0.2414062712186815
13,0.23189405164391988
14,0.22021905207378142
15,0.20894410703376415
16,0.19923880751991868
17,0.19075259041524903
18,0.18216484165582766
19,0.1720495202466105
20,0.15968333559138156
21,0.14554105336271742
22,0.13130758272729556
23,0.11932675561263062
24,0.11162989668517942
25,0.10899526293272604
26,0.11059294221349614
27,0.11444451013861345
28,0.11835891771503765
29,0.120710849038565
