Frequency,PLV
6,0.10477614130343002
7,0.12909231188510126
8,0.1741513644329277
9,0.22682865252930187
10,0.2650372320375153
11,0.27051373626463754
12,0.24218660232748018
13,0.1959319526223163
14,0.15189323459976892
15,0.1221793749540641
16,0.1076387678382232
17,0.10253015899639466
18,0.10097289631937119
19,0.09995389305222237
20,0.0983725798317495
21,0.09585295447215889
22,0.09330303024105718
23,0.09257671882598945
24,0.09394768515663102
25,0.09505557959500327
26,0.09348101320736749
27,0.08940624119156845
28,0.08504004054579234
29,0.08241496960812314
