Frequency,PLV
6,0.32404862734386297
7,0.3299838237818632
8,0.3409014048398169
9,0.3551240705192885
10,0.37065195054897426
11,0.3856133750893151
12,0.398592812336731
13,0.4087049957159781
14,0.41542006447474217
15,0.4182905905902262
16,0.4167778184895484
17,0.41028912881403545
18,0.39839457092248853
19,0.38109274740210186
20,0.35899332902924097
21,0.33334477402145174
22,0.3059024471918131
23,0.2786720423226626
24,0.2535828053413951
25,0.23216362990341693
26,0.21531303739117386
27,0.20324792910986
28,0.1956640780263641
29,0.19205441994277592
