Frequency,PLV
6,0.42064953266762983
7,0.42031432859023704
8,0.4184001053956226
9,0.41280442975217324
10,0.4011930875449904
11,0.3816847037105277
12,0.3534510466896788
13,0.31711867992854886
14,0.2748470569398232
15,0.22999051887919864
16,0.1863900725731386
17,0.14751970601952283
18,0.11578867183847849
19,0.09220898544892321
20,0.07645522034582057
21,0.06720504271378164
22,0.06261019487269112
23,0.06076895957354802
24,0.06010191281097569
25,0.05956821530012133
26,0.05870921386174829
27,0.05755203607342881
28,0.05642395104122442
29,0.05572687367737647
