Frequency,PLV
6,0.314828380793881
7,0.33063564487072256
8,0.35675430490837884
9,0.383007090797142
10,0.3973719275306008
11,0.39065946909323307
12,0.3603731106497922
13,0.3112770863429086
14,0.2530157267896095
15,0.19669251285346004
16,0.15144766097795467
17,0.12163448571004848
18,0.10607285728463178
19,0.10020153533520065
20,0.09923123088281535
21,0.0995659764202632
22,0.09844488854599022
23,0.09393196065100115
24,0.08602011409474872
25,0.07727276200859665
26,0.07147852800165308
27,0.07087581137983427
28,0.07421375938147169
29,0.07757817311478157
