Frequency,PLV
6,0.3236991016932655
7,0.3298540519194076
8,0.34084544651216525
9,0.3538703989314264
10,0.3647460476792879
11,0.368727765031774
12,0.3619736325068073
13,0.3429547048179188
14,0.3129702925043042
15,0.2755014690759288
16,0.23491882732870878
17,0.1953136324797275
18,0.15982159679916752
19,0.13034034638121575
20,0.10748890616620596
21,0.09083551881480702
22,0.0793967907255113
23,0.07218075995645169
24,0.06846447441540425
25,0.06770745028292008
26,0.06927093806476603
27,0.0722000987440587
28,0.07524596276619616
29,0.07716434363527813
