Frequency,PLV
6,0.44263107478376357
7,0.4427120453306214
8,0.44283802862607796
9,0.442944202705663
10,0.4429464902334858
11,0.4427470143822547
12,0.4422304389661267
13,0.4412511542162048
14,0.43961710953134975
15,0.437079884007857
16,0.43334023759649176
17,0.428073882296635
18,0.4209756683894732
19,0.41181483222906995
20,0.4004915738367248
21,0.38708612809683274
22,0.3718938793865746
23,0.3554417263373998
24,0.33848088655372777
25,0.3219507463190811
26,0.3069096359627675
27,0.2944335072245754
28,0.28549219423913563
29,0.28082239740010145
