Frequency,PLV
6,0.3852064198465303
7,0.38506462711641587
8,0.38392063701172374
9,0.3802342638901247
10,0.3721566981095369
11,0.35805927615820066
12,0.3370972858614516
13,0.309614852615745
14,0.27721297290978614
15,0.24242132415497653
16,0.20808191189041264
17,0.17667934245317335
18,0.14986779244215603
19,0.12833983434816448
20,0.11201624177829816
21,0.1003993606114078
22,0.09289278379743443
23,0.08895395542242375
24,0.08806426435029079
25,0.08960268695491128
26,0.09274498915120435
27,0.09647609606215643
28,0.09973123039323725
29,0.10161502832364372
