Frequency,PLV
6,0.29460235311854366
7,0.2956539900812599
8,0.29697987092640543
9,0.29720718771089766
10,0.2946954585795378
11,0.2879399590995441
12,0.2759572172078228
13,0.25855714508646394
14,0.23643254459443833
15,0.21104499947885047
16,0.18434057658918213
17,0.1583718153036588
18,0.13492272504238523
19,0.11522723806758202
20,0.09984116880277864
21,0.08868102404564585
22,0.08119366063631481
23,0.07658593824065388
24,0.07403667314203341
25,0.07283621135991568
26,0.07243943023299713
27,0.07245531715624352
28,0.07261304876107495
29,0.0727364342197913
