t,raw
0.0,0.3238354
1.0,0.36659145
2.0,0.49133584
3.0,0.6898056
4.0,0.96850073
5.0,0.92591727
6.0,0.65888345
7.0,0.40795726
8.0,0.6376611
9.0,0.8130119
10.0,0.9240323
11.0,1.0456374
12.0,0.9317261
13.0,1.1151509
14.0,1.0711539
15.0,0.9473142
16.0,0.7887626
17.0,0.7938728
18.0,0.66097414
19.0,0.37417156
20.0,0.0026329975
21.0,-0.08314121
22.0,0.18391621
23.0,0.3780523
24.0,0.8775677
25.0,1.0995448
26.0,1.0345913
27.0,0.8563964
28.0,0.82006544
29.0,0.78869665
30.0,0.5242194
31.0,0.421447
32.0,0.20073211
33.0,0.14038976
34.0,-0.00926251
35.0,-0.08699764
36.0,0.07355072
37.0,0.13245313
38.0,0.17862621
39.0,0.23760271
40.0,-0.034840085
41.0,-0.17382249
42.0,-0.35777202
43.0,-0.30260184
44.0,-0.32327273
45.0,-0.37681404
46.0,-0.29444674
47.0,-0.17973599
48.0,0.19699477
49.0,0.33343557
50.0,0.43115953
51.0,0.543112
52.0,0.3244726
53.0,0.51612717
54.0,0.42508313
55.0,0.5599747
56.0,0.26363385
57.0,0.05953097
58.0,0.03310244
59.0,-0.14215723
60.0,-0.43854174
61.0,-0.39678606
62.0,-0.6170944
63.0,-0.75722885
64.0,-0.5837105
65.0,-0.3719475
66.0,-0.255142
67.0,-0.24737978
68.0,-0.25008613
69.0,-0.49239492
70.0,-0.6087972
71.0,-0.6467135
72.0,-0.69704026
73.0,-0.084032275
74.0,-0.4600206
75.0,-0.37099272
76.0,-0.30834785
77.0,-0.50745195
78.0,-0.30515808
79.0,-0.25005433
80.0,-0.31161818
81.0,-0.33073595
82.0,-0.18362711
83.0,0.07986025
84.0,0.060168065
85.0,0.51843286
86.0,0.44272286
87.0,0.4738092
88.0,0.22301763
89.0,0.1344378
90.0,0.031351548
91.0,0.20273806
92.0,0.4452498
93.0,0.67063946
94.0,0.74530655
95.0,0.657757
96.0,0.32094145
97.0,0.2524359
98.0,-0.3652836
99.0,-0.5377903
100.0,-0.64210874
101.0,-0.7857565
102.0,-0.74834347
103.0,-0.66535115
104.0,-0.9165524
105.0,-0.9217642
106.0,-0.45829797
107.0,-0.3171994
108.0,-0.71514595
109.0,-0.37363815
110.0,-0.34452838
111.0,-0.27545223
112.0,-0.24173835
113.0,-0.39614365
114.0,0.05846913
115.0,-0.061795734
116.0,-0.39189819
117.0,-0.35974303
118.0,-0.37776023
119.0,-0.77145493
120.0,-0.85581726
121.0,-0.94843537
122.0,-0.7324906
123.0,-1.2540476
124.0,-1.7240005
125.0,-1.7982296
126.0,-1.6311674
127.0,-1.2713875
128.0,-1.1867471
129.0,-1.2685806
130.0,-1.2022933
131.0,-0.8433494
132.0,-0.7254809
133.0,-0.7824964
134.0,-0.66796285
135.0,-0.86964154
136.0,-0.96745604
137.0,-1.1730679
138.0,-0.760913
139.0,-0.5818349
140.0,-0.54526526
141.0,-0.57136196
142.0,-0.44942632
143.0,-0.588808
144.0,-0.7464994
145.0,-0.90484643
146.0,-1.0228944
147.0,-0.8026607
148.0,-0.80397046
149.0,-0.73227847
150.0,-0.50629807
151.0,-0.5710701
152.0,-0.67655665
153.0,-0.7527532
154.0,-0.60918015
155.0,-0.7698684
156.0,-0.82570255
157.0,-0.57367915
158.0,-0.5305879
159.0,-0.4543362
160.0,-0.47552836
161.0,-0.22037028
162.0,-0.23847196
163.0,0.15319642
164.0,0.047645148
